STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/1/2011,9999.9,0,0,,999.9,,27.3, ,24.6,*,6,,0,G,1029.3,24,999.9,,985.6,24,26.2,24,999.9,0,2.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/2/2011,9999.9,0,0,,999.9,,30.6, ,25,*,11.1,,0,I,1033.3,24,999.9,,989.5,24,27.8,24,999.9,0,4.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/3/2011,9999.9,0,0,,999.9,,34.9, ,20.3, ,4.1,,0,G,1033.2,24,999.9,,989.5,24,28.7,24,999.9,0,1.3,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/4/2011,9999.9,0,0,,999.9,,46.4, ,32.2,*,9.9,,0.02,G,1033,24,999.9,,990.3,24,39.5,24,999.9,0,4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/5/2011,9999.9,0,0,,999.9,,50.9, ,34.7,*,11.1,,0,G,1032.9,24,999.9,,990.6,24,44.4,24,999.9,0,5.7,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/6/2011,9999.9,0,0,,999.9,,52.7, ,29.5,*,7,,0,G,1031.7,24,999.9,,988.8,24,38.2,24,999.9,0,3.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/7/2011,9999.9,0,0,,999.9,,53.1, ,29.5, ,13,,0,G,1026.3,24,999.9,,983.7,24,37.9,24,999.9,0,6.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/8/2011,9999.9,0,0,,999.9,,53.2, ,27.7,*,4.1,,0,G,1025.1,24,999.9,,982.5,24,37.4,24,999.9,0,2.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/9/2011,9999.9,0,0,,999.9,,41.4, ,27.5, ,15.9,,0,G,1024.4,23,999.9,,981.6,23,34.3,23,999.9,0,7.3,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/10/2011,9999.9,0,0,,999.9,,49.6, ,30, ,13,,0,G,1023.8,24,999.9,,981.2,24,37.3,24,999.9,0,6.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/11/2011,9999.9,0,0,,999.9,,57.6, ,36.5, ,8.9,,0,G,1019.4,24,999.9,,977.6,24,44.1,24,999.9,0,4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/12/2011,9999.9,0,0,,999.9,,54.9, ,30.2, ,7,,0,G,1017.8,24,999.9,,975.9,24,41.1,24,999.9,0,2.3,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/13/2011,9999.9,0,0,,999.9,,52.3, ,37.8,*,8.9,,0,I,1012.6,24,999.9,,971.1,24,44.1,24,999.9,0,3.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/14/2011,9999.9,0,0,,999.9,,55.2, ,35.2, ,14,,0,G,1008.3,24,999.9,,966.9,24,43.5,24,999.9,0,8.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/15/2011,9999.9,0,0,,999.9,,44.2,*,38.7,*,11.1,,0,G,1003.1,24,999.9,,961.8,24,41.6,24,999.9,0,5.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/16/2011,9999.9,0,0,,999.9,,44.2, ,34.9,*,15.9,,0.06,G,999.8,24,999.9,,958.5,24,40,24,999.9,0,7.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/17/2011,9999.9,0,0,,999.9,,44.1, ,37.6, ,9.9,,0,G,1002.2,24,999.9,,960.8,24,40.2,24,999.9,0,4.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/18/2011,9999.9,0,0,,999.9,,40.8, ,37.9, ,6,,0,G,1013.5,24,999.9,,971.5,24,39,24,999.9,0,2.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/19/2011,9999.9,0,0,,999.9,,46.6, ,36.9, ,9.9,,0,G,1015.4,24,999.9,,973.5,24,40.9,24,999.9,0,4.5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/20/2011,9999.9,0,0,,999.9,,39.6,*,34.7,*,9.9,,0.28,E,1014.2,24,999.9,,972,24,36.3,24,999.9,0,4.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/21/2011,9999.9,0,0,,999.9,,36.1, ,33.8, ,8,,0.16,F,1015.5,24,999.9,,973,24,34.9,24,999.9,0,3,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/22/2011,9999.9,0,0,,999.9,,34.5,*,31.1,*,9.9,,0,I,1016.2,24,999.9,,973.6,24,33,24,999.9,0,4.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/23/2011,9999.9,0,0,,999.9,,37.8, ,25.7,*,12,,0,G,1025.9,24,999.9,,982.8,24,31.2,24,999.9,0,9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/24/2011,9999.9,0,0,,999.9,,34.9,*,29.7, ,13,,0,E,1027.9,24,999.9,,984.8,24,32.3,24,999.9,0,7.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/25/2011,9999.9,0,0,,999.9,,45.7, ,34, ,9.9,,0.03,E,1029.1,24,999.9,,986.5,24,39.6,24,999.9,0,3.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/26/2011,9999.9,0,0,,999.9,,40.8, ,36.1,*,14,,0,I,1020.4,24,999.9,,978.1,24,38.9,24,999.9,0,6.5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/27/2011,9999.9,0,0,,999.9,,42.8, ,36.1,*,8.9,,0.36,F,1017.1,24,999.9,,975,24,39.1,24,999.9,0,3.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,2/28/2011,9999.9,0,0,,999.9,,40.6,*,32,*,6,,0,I,1022,24,999.9,,979.5,24,37,24,999.9,0,1.7,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/1/2011,9999.9,0,0,,999.9,,50.9, ,36.9,*,15.9,,0,I,1025,24,999.9,,982.8,24,41.8,24,999.9,0,7.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/2/2011,9999.9,0,0,,999.9,,48.2, ,33.1,*,18.1,,0,I,1023,24,999.9,,980.7,24,39.6,24,999.9,0,10.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/3/2011,9999.9,0,0,,999.9,,43, ,29.8,*,11.1,,0,I,1025.5,24,999.9,,982.7,24,35.5,24,999.9,0,6.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/4/2011,9999.9,0,0,,999.9,,47.8, ,25.7, ,5.1,,0,I,1027.8,23,999.9,,984.9,23,35.1,23,999.9,0,2.4,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/5/2011,9999.9,0,0,,999.9,,45.5,*,27.9,*,11.1,,0,I,1024.9,18,999.9,,982,18,34.2,18,999.9,0,4.7,18
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/6/2011,9999.9,0,0,,999.9,,39.9, ,27, ,12,,0,I,1026.3,18,999.9,,983.3,18,33.5,18,999.9,0,4.7,18
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/7/2011,9999.9,0,0,,999.9,,47.1, ,31.5, ,19,,0,I,1028.4,24,999.9,,985.7,24,37.5,24,999.9,0,12.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/8/2011,9999.9,0,0,,999.9,,55.2, ,30.7, ,15,,0,I,1027.9,24,999.9,,985.4,24,40.2,24,999.9,0,7.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/9/2011,9999.9,0,0,,999.9,,56.7, ,28.2,*,5.1,,0,I,1023.3,24,999.9,,981.2,24,42.1,24,999.9,0,2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/10/2011,9999.9,0,0,,999.9,,54, ,36.5, ,13,,0,I,1021.9,24,999.9,,980.1,24,45.1,24,999.9,0,4.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/11/2011,9999.9,0,0,,999.9,,53.4, ,38.1,*,6,,0,I,1020.7,24,999.9,,978.9,24,45.1,24,999.9,0,3.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/12/2011,9999.9,0,0,,999.9,,56.8, ,32.2, ,14,,0,I,1011.4,23,999.9,,969.9,23,44.7,23,999.9,0,6.7,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/13/2011,9999.9,0,0,,999.9,,48.9, ,43.3,*,4.1,,0,E,1007.2,24,999.9,,966,24,46,24,999.9,0,1.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/14/2011,9999.9,0,0,,999.9,,61.9, ,41.7,*,7,,0,I,1014.5,24,999.9,,973.4,24,50.4,24,999.9,0,2.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/15/2011,9999.9,0,0,,999.9,,65.5, ,34.7, ,9.9,,0,I,1011.4,24,999.9,,970.4,24,50.3,24,999.9,0,4.5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/16/2011,9999.9,0,0,,999.9,,53.1,*,41.9, ,8.9,,0,E,1004,24,999.9,,963.1,24,47.2,24,999.9,0,3.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/17/2011,9999.9,0,0,,999.9,,46,*,43,*,12,,0.08,E,1008.5,23,999.9,,967.2,23,45,23,999.9,0,6.2,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/18/2011,9999.9,0,0,,999.9,,45.7, ,41.5,*,9.9,,0.02,E,1024.2,24,999.9,,982.1,24,43.6,24,999.9,0,5.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/19/2011,9999.9,0,0,,999.9,,43, ,34.9,*,8.9,,0.43,F,1028,24,999.9,,985.5,24,40.6,24,999.9,0,5.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/20/2011,9999.9,0,0,,999.9,,52.3, ,28,*,12,,0,I,1032,24,999.9,,989.3,24,40.3,24,999.9,0,4.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/21/2011,9999.9,0,0,,999.9,,52.9, ,28.2, ,15.9,,0,I,1032.7,24,999.9,,990.2,24,42,24,999.9,0,7.7,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/22/2011,9999.9,0,0,,999.9,,57, ,31.3, ,13,,0,I,1034.9,24,999.9,,992.4,24,43.7,24,999.9,0,5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/23/2011,9999.9,0,0,,999.9,,63.7, ,28.9, ,14,,0,I,1035.8,24,999.9,,993.5,24,46.1,24,999.9,0,4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/24/2011,9999.9,0,0,,999.9,,64.4, ,32.4, ,11.1,,0,I,1032.5,24,999.9,,990.6,24,48.8,24,999.9,0,4.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/25/2011,9999.9,0,0,,999.9,,66.7, ,36.7, ,8,,0,I,1022,23,999.9,,980.6,23,50.6,23,999.9,0,3.8,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/26/2011,9999.9,0,0,,999.9,,61.5, ,36.1, ,9.9,,0,I,1016.1,24,999.9,,974.9,24,49.4,24,999.9,0,2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/27/2011,9999.9,0,0,,999.9,,57.2, ,44.8, ,7,,0.03,F,1013,24,999.9,,971.9,24,50,24,999.9,0,4.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/28/2011,9999.9,0,0,,999.9,,55.8, ,41.2,*,1.9,,0.04,F,1014.1,24,999.9,,972.9,24,48.2,24,999.9,0,1.3,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/29/2011,9999.9,0,0,,999.9,,62.1, ,36.1, ,11.1,,0,E,1016,23,999.9,,974.6,23,47.8,23,999.9,0,3.8,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/30/2011,9999.9,0,0,,999.9,,57, ,42.8, ,4.1,,0.1,F,1018.8,24,999.9,,977.5,24,49.4,24,999.9,0,1.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,3/31/2011,9999.9,0,0,,999.9,,56.7, ,44.4,*,4.1,,0.3,F,1023.1,23,999.9,,981.7,23,50.2,23,999.9,0,2,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/4/2011,9999.9,0,0,,999.9,,55.8, ,43.2,*,6,,0.08,E,1026.1,12,999.9,,984.5,12,50.3,12,999.9,0,1.8,12
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/5/2011,9999.9,0,0,,999.9,,63.1, ,38.8, ,6,,0,E,1028.7,23,999.9,,987,23,50.5,23,999.9,0,2.9,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/6/2011,9999.9,0,0,,999.9,,70.9, ,44.1, ,5.1,,0,I,1029.3,23,999.9,,988.1,23,57.1,23,999.9,0,2.4,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/7/2011,9999.9,0,0,,999.9,,76.1, ,46.6, ,11.1,,0,I,1025.8,24,999.9,,985.2,24,61.6,24,999.9,0,5.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/8/2011,9999.9,0,0,,999.9,,68.2, ,45.3,*,8.9,,0,I,1023.7,24,999.9,,982.7,24,56.1,24,999.9,0,3.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/9/2011,9999.9,0,0,,999.9,,71.6, ,39.6, ,6,,0,I,1022,24,999.9,,981,24,55.6,24,999.9,0,2.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/10/2011,9999.9,0,0,,999.9,,71.2, ,41.4, ,8,,0,I,1021.7,24,999.9,,980.9,24,57.4,24,999.9,0,3.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/11/2011,9999.9,0,0,,999.9,,70.5, ,40.1, ,8,,0,I,1021.8,24,999.9,,980.9,24,56.8,24,999.9,0,2.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/12/2011,9999.9,0,0,,999.9,,59.4,*,38.5,*,15.9,,0.04,E,1024.1,24,999.9,,982.7,24,50.7,24,999.9,0,8.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/13/2011,9999.9,0,0,,999.9,,52.7, ,31.5, ,7,,0,I,1024.6,23,999.9,,982.5,23,42.3,23,999.9,0,2.6,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/14/2011,9999.9,0,0,,999.9,,54.9, ,37.8, ,12,,0,I,1017.8,24,999.9,,976.2,24,46,24,999.9,0,4.5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/15/2011,9999.9,0,0,,999.9,,57.6, ,29.8, ,13,,0,I,1018.1,24,999.9,,976.4,24,45.2,24,999.9,0,4.3,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/16/2011,9999.9,0,0,,999.9,,60.6,*,31.8, ,8.9,,0,I,1020.6,24,999.9,,979.1,24,48,24,999.9,0,2.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/17/2011,9999.9,0,0,,999.9,,62.8, ,32.9, ,12,,0,I,1022,23,999.9,,980.5,23,49.4,23,999.9,0,3.6,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/18/2011,9999.9,0,0,,999.9,,67.6, ,35.4, ,9.9,,0,I,1019.5,24,999.9,,978.4,24,52.3,24,999.9,0,3.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/19/2011,9999.9,0,0,,999.9,,70.3, ,41.4, ,7,,0,I,1015.4,24,999.9,,974.7,24,55.3,24,999.9,0,4.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/20/2011,9999.9,0,0,,999.9,,72.5, ,38.1, ,4.1,,0,I,1015.5,24,999.9,,974.9,24,56.3,24,999.9,0,1.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/21/2011,9999.9,0,0,,999.9,,72.1, ,40.8, ,5.1,,0,I,1015.2,24,999.9,,974.5,24,56.7,24,999.9,0,1.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/22/2011,9999.9,0,0,,999.9,,73.2, ,41.5, ,5.1,,0,I,1010.1,24,999.9,,969.8,24,57.6,24,999.9,0,2.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/23/2011,9999.9,0,0,,999.9,,71.4,*,44.1, ,8,,0,I,1010.9,24,999.9,,970.5,24,58.2,24,999.9,0,3.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/24/2011,9999.9,0,0,,999.9,,68.2, ,47.8,*,6,,0.04,E,1016.2,23,999.9,,975.6,23,57.6,23,999.9,0,2.8,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/25/2011,9999.9,0,0,,999.9,,72.3, ,42.1, ,9.9,,0,I,1015.8,24,999.9,,975.4,24,58.7,24,999.9,0,3.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/26/2011,9999.9,0,0,,999.9,,65.7, ,43.3, ,5.1,,0,I,1016.2,24,999.9,,975.5,24,55.6,24,999.9,0,2.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/27/2011,9999.9,0,0,,999.9,,62.6, ,43, ,13,,0,I,1015,24,999.9,,974,24,52.2,24,999.9,0,4.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/28/2011,9999.9,0,0,,999.9,,65.3, ,39.4, ,6,,0,I,1011.7,24,999.9,,971,24,53.1,24,999.9,0,2.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/29/2011,9999.9,0,0,,999.9,,65.3, ,44.4,*,6,,0.12,E,1008.1,24,999.9,,967.5,24,53.9,24,999.9,0,1.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,4/30/2011,9999.9,0,0,,999.9,,68, ,39.2, ,8,,0,I,1005.4,24,999.9,,965,24,54.4,24,999.9,0,3.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/1/2011,9999.9,0,0,,999.9,,68.9, ,42.6, ,9.9,,0,I,1006.4,24,999.9,,966.1,24,56.7,24,999.9,0,4.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/2/2011,9999.9,0,0,,999.9,,70.5, ,43, ,11.1,,0,I,1004.8,24,999.9,,964.7,24,57.5,24,999.9,0,4.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/3/2011,9999.9,0,0,,999.9,,57.6, ,45.1,*,8.9,,0.12,F,1010.6,24,999.9,,969.7,24,50.6,24,999.9,0,4.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/4/2011,9999.9,0,0,,999.9,,60.4, ,36, ,8,,0,I,1019.2,24,999.9,,977.8,24,48.2,24,999.9,0,3.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/5/2011,9999.9,0,0,,999.9,,66.6, ,33.6, ,9.9,,0,I,1022.2,24,999.9,,980.8,24,51,24,999.9,0,4.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/6/2011,9999.9,0,0,,999.9,,74.8, ,42.4, ,13,,0,I,1020.9,24,999.9,,980.2,24,58.7,24,999.9,0,5.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/7/2011,9999.9,0,0,,999.9,,76.8, ,47.7, ,11.1,,0,I,1018.9,24,999.9,,978.6,24,62.9,24,999.9,0,7,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/8/2011,9999.9,0,0,,999.9,,78.3, ,53.1, ,11.1,,0,I,1018.7,24,999.9,,978.6,24,65.1,24,999.9,0,4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/9/2011,9999.9,0,0,,999.9,,77.4, ,51.1, ,12,,0,I,1021.5,24,999.9,,981.2,24,64,24,999.9,0,5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/10/2011,9999.9,0,0,,999.9,,78.1, ,49.3, ,7,,0,I,1024.5,24,999.9,,984.1,24,63.5,24,999.9,0,3.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/11/2011,9999.9,0,0,,999.9,,76.5, ,50.4, ,7,,0,I,1021.7,24,999.9,,981.5,24,64.5,24,999.9,0,3.3,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/12/2011,9999.9,0,0,,999.9,,67.1, ,55, ,9.9,,0.24,F,1019,24,999.9,,978.5,24,60.2,24,999.9,0,4.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/13/2011,9999.9,0,0,,999.9,,70.9, ,43.7, ,9.9,,0,I,1020,24,999.9,,979.3,24,58.2,24,999.9,0,2.9,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/14/2011,9999.9,0,0,,999.9,,67.5, ,46.8, ,12,,0.16,E,1017.6,23,999.9,,976.7,23,54.5,23,999.9,0,4,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/15/2011,9999.9,0,0,,999.9,,58.6, ,46, ,11.1,,0.24,F,1023.9,23,999.9,,982.4,23,50,23,999.9,0,3.1,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/16/2011,9999.9,0,0,,999.9,,60.3, ,42.4, ,7,,0.02,E,1027.5,24,999.9,,985.9,24,51,24,999.9,0,2.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/17/2011,9999.9,0,0,,999.9,,68.5, ,43.3, ,5.1,,0,I,1023.4,24,999.9,,982.5,24,56.6,24,999.9,0,1.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/18/2011,9999.9,0,0,,999.9,,75.9, ,47.3, ,8,,0,I,1017.7,24,999.9,,977.4,24,61.9,24,999.9,0,3.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/19/2011,9999.9,0,0,,999.9,,75, ,47.5, ,9.9,,0,I,1017.4,24,999.9,,977.1,24,60.9,24,999.9,0,2.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/20/2011,9999.9,0,0,,999.9,,76.1, ,52, ,8.9,,0,I,1019.2,22,999.9,,978.9,22,62.8,22,999.9,0,3.8,22
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/21/2011,9999.9,0,0,,999.9,,77.7, ,48.2, ,6,,0,I,1019.8,24,999.9,,979.6,24,64.1,24,999.9,0,2.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/22/2011,9999.9,0,0,,999.9,,78.1, ,49.6, ,8,,0.24,E,1019.5,22,999.9,,979.3,22,63.7,22,999.9,0,3.3,22
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/23/2011,9999.9,0,0,,999.9,,75.7, ,51.4,*,7,,0,I,1024.4,24,999.9,,984,24,63.3,24,999.9,0,2.5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/24/2011,9999.9,0,0,,999.9,,77.4, ,48.2, ,12,,0,I,1023.9,24,999.9,,983.5,24,63.7,24,999.9,0,5.6,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/25/2011,9999.9,0,0,,999.9,,76.3, ,45, ,11.1,,0,I,1023.2,24,999.9,,982.7,24,62.9,24,999.9,0,5.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/26/2011,9999.9,0,0,,999.9,,83.3, ,55.2, ,12,,0,E,1015.3,24,999.9,,975.3,24,65.2,24,999.9,0,6.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/27/2011,9999.9,0,0,,999.9,,64.2, ,48.6,*,14,,0.01,E,1018.1,24,999.9,,977.3,24,55.8,24,999.9,0,4.8,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/28/2011,9999.9,0,0,,999.9,,67.8, ,41, ,5.1,,0.04,E,1018.9,24,999.9,,978,24,55.6,24,999.9,0,2.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/29/2011,9999.9,0,0,,999.9,,77.2, ,41, ,5.1,,0,I,1018.1,24,999.9,,977.7,24,60.2,24,999.9,0,2.7,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/30/2011,9999.9,0,0,,999.9,,85.3, ,48.4, ,7,,0,I,1013.7,24,999.9,,974.1,24,68.9,24,999.9,0,4.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,5/31/2011,9999.9,0,0,,999.9,,69.6, ,48.2,*,12,,0.47,F,1016.8,24,999.9,,976.3,24,58.9,24,999.9,0,5,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/1/2011,9999.9,0,0,,999.9,,55.8, ,47.8, ,6,,0.32,F,1024,24,999.9,,982.7,24,51.6,24,999.9,0,3.2,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/2/2011,9999.9,0,0,,999.9,,69.4, ,50.5, ,11.1,,0,I,1024.8,24,999.9,,984,24,59.1,24,999.9,0,4.7,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/3/2011,9999.9,0,0,,999.9,,74.3, ,56.1, ,15,,0,I,1021.4,24,999.9,,981.1,24,64.5,24,999.9,0,7,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/4/2011,9999.9,0,0,,999.9,,78.4, ,54, ,8,,0,I,1014.5,24,999.9,,974.6,24,65.6,24,999.9,0,3,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/5/2011,9999.9,0,0,,999.9,,79.3, ,56.3, ,9.9,,0,I,1009.1,24,999.9,,969.6,24,66.7,24,999.9,0,3.1,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/6/2011,9999.9,0,0,,999.9,,70.5,*,54.3,*,5.1,,0.04,E,1007.3,23,999.9,,967.4,23,61.9,23,999.9,0,2,23
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/7/2011,9999.9,0,0,,999.9,,77.2, ,51.3, ,11.1,,0,I,1005.1,24,999.9,,965.5,24,64.6,24,999.9,0,3.4,24
6641099999,"MOEHLIN, SZ",47.5833333,7.8833333,340,6/8/2011,9999.9,0,0,,999.9,,59.7, ,52.9,*,11.1,,0.63,F,1009.9,24,999.9,,969.5,24,56.7,24,999.9,0,3.4,24
