"station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","WindkmhGust","PreselevHp","SunD1h","SnowDepcm"
47112,2021-08-15,26.5,30.1,22.6,14.9,49.8,"E",10.4,1011.4,0,2.4,4.1,20,NA,NA,NA,NA
47112,2021-08-14,26.9,29.7,24.2,16.7,54.2,"E",8,1006.3,0,7,1.5,19.6,NA,NA,NA,NA
47112,2021-08-13,26.8,30.2,24.4,17.5,57.5,"NE",7.8,1007.2,0,6,2,12.3,NA,NA,NA,NA
47112,2021-08-12,26.9,30,24.4,20,66.9,"NNW",7.7,1010,NA,3.2,0.7,7.2,NA,NA,NA,NA
47112,2021-08-11,26.5,29.7,23.5,20.1,68.8,"NW",6.9,1009.5,0.8,5.3,3.8,12.1,NA,NA,NA,NA
47112,2021-08-10,28.2,32.1,24.8,17.5,53,"S",10.7,1005.3,0,4.4,2.9,20,NA,NA,NA,NA
47112,2021-08-09,26.4,32.1,23.5,18.8,64.7,"NE",10.5,1002.9,NA,3.2,3.4,19.5,NA,NA,NA,NA
47112,2021-08-08,27.6,31.2,24.5,20.2,65.6,"N",9.8,1003.1,4,5.3,1.4,16.3,NA,NA,NA,NA
47112,2021-08-07,26.3,31.3,23,18.1,61.9,"NNW",8.9,1003.5,0,3.7,2.6,20,NA,NA,NA,NA
47112,2021-08-06,28.6,32.3,26,20.1,61.6,"NW",9.5,1004.5,0,4.2,2.5,17.8,NA,NA,NA,NA
47112,2021-08-05,28.1,31.9,26.1,20.5,65,"W",6.8,1007.4,0,3.6,3.1,15.5,NA,NA,NA,NA
47112,2021-08-04,28.4,30.4,26.9,21.2,65.5,"SW",8.1,1008.8,0,5.6,3.8,19.8,NA,NA,NA,NA
47112,2021-08-03,26.6,30,24.7,21.2,72.8,"WSW",6.6,1005.8,0,2.9,2.9,13.7,NA,NA,NA,NA
47112,2021-08-02,25.8,28.1,24.6,21.2,75.9,"SSW",9.8,1002.2,NA,7.7,4.1,15,NA,NA,NA,NA
47112,2021-08-01,27.8,31.2,26.3,21.9,71.5,"SW",5.9,1000.4,5,6.5,3.9,9.5,NA,NA,NA,NA
47112,2021-07-31,28.3,32.8,26,21.4,67.4,"WSW",9.9,1000.2,0,4.4,6.2,18.5,NA,NA,NA,NA
47112,2021-07-30,28.9,32.4,25.9,19.7,59.2,"WSW",8.6,1000.8,0,2.2,1.5,17.4,NA,NA,NA,NA
47112,2021-07-29,29,32.9,26,20.9,63.7,"W",8.1,1001.9,0,4.6,1.1,14,NA,NA,NA,NA
47112,2021-07-28,29.7,33.4,27,20.4,58.6,"WNW",8.6,1002.5,0,2.4,2,15.1,NA,NA,NA,NA
47112,2021-07-27,29.8,33.3,27.3,18.4,50.9,"NNW",9,1003.3,0,1,1.4,19.9,NA,NA,NA,NA
47112,2021-07-26,30.1,34.5,27.1,17.7,48.4,"SSW",9.9,1004.9,0,1.2,0.8,20,NA,NA,NA,NA
47112,2021-07-25,30.6,34.3,27.5,19.2,52.2,"S",9.5,1006.6,0,2.8,0,17.2,NA,NA,NA,NA
47112,2021-07-24,30.4,33.8,27.4,19.5,53.5,"WNW",7.7,1008.3,0,3.2,0.4,17.5,NA,NA,NA,NA
47112,2021-07-23,29.8,33.5,27.1,19.8,55.6,"SW",7.7,1009.6,0,2.9,0.8,18.8,NA,NA,NA,NA
47112,2021-07-22,30.6,33.9,27.1,19.9,54,"SW",8.1,1011.1,0,3.4,0.4,23.8,NA,NA,NA,NA
47112,2021-07-21,29.3,33.3,26.1,22.5,69.3,"NNW",6.9,1013.4,0,4.1,1.4,15.2,NA,NA,NA,NA
47112,2021-07-20,28.1,31.1,25.3,20.9,65.1,"NNE",5.9,1014.1,0,4.2,3,19.2,NA,NA,NA,NA
47112,2021-07-19,28,31.1,25.4,19.9,62.3,"SW",6.8,1012,0,5,3.2,20,NA,NA,NA,NA
47112,2021-07-18,27.5,30.8,25.3,19.2,61.6,"SSW",8.1,1011.1,0,3.6,3.1,19.6,NA,NA,NA,NA
47112,2021-07-17,27.6,33,24.3,19.2,62.5,"E",8.1,1012.4,NA,3.9,2.7,17,NA,NA,NA,NA
47112,2021-07-16,28.2,31.9,25.5,20.7,64.5,"W",8.1,1014.6,0,3.8,2.3,18.6,NA,NA,NA,NA
47112,2021-07-15,28.7,31.5,26.2,20.9,63.5,"WSW",8.1,1013.3,0,3,1.1,20,NA,NA,NA,NA
47112,2021-07-14,28.4,31.1,26.6,20.3,61.7,"SSW",10.4,1010.8,0,5.2,2,20,NA,NA,NA,NA
47112,2021-07-13,27.8,30.5,26,20.9,66.9,"SW",8.6,1009,0,5.9,4.1,16.5,NA,NA,NA,NA
47112,2021-07-12,25.4,30,24.3,21.7,79.5,"SW",7.2,1010,0,6,7,4.7,NA,NA,NA,NA
47112,2021-07-11,24.7,25.9,23.9,21.3,81.8,"SW",9,1009,0,6.5,7,5.9,NA,NA,NA,NA
47112,2021-07-10,24.3,26.9,22.2,19.4,74.6,"WSW",10.4,1006.5,NA,4.1,5.1,11.8,NA,NA,NA,NA
47112,2021-07-09,24.4,26.9,22.9,18.9,72.1,"WSW",7.2,1004.9,0,5.6,5,16.4,NA,NA,NA,NA
47112,2021-07-08,24.8,26.4,22.8,20.8,79.5,"WSW",6.3,1005.3,0,6.1,5,10.3,NA,NA,NA,NA
47112,2021-07-07,24.9,26.4,22.9,19.5,72.5,"SW",5.9,1007.5,0,7.5,5,6.8,NA,NA,NA,NA
47112,2021-07-06,23.4,26.4,21.2,18.1,72.4,"NW",7.7,1007.5,0,5.5,0.9,7.2,NA,NA,NA,NA
47112,2021-07-05,20.9,25.3,19.8,16.8,76.9,"WSW",8.1,1009.5,0,7.1,6.2,17.4,NA,NA,NA,NA
47112,2021-07-04,21.8,26.6,20.6,19.6,89.4,"SSE",17.6,1001.2,64,8,7.6,3.2,NA,NA,NA,NA
47112,2021-07-03,26.7,31.2,23.7,15.6,52.3,"SE",11.3,1007.8,0,5.1,1.4,20,NA,NA,NA,NA
47112,2021-07-02,26.4,31,24.2,17.7,60.1,"N",8.1,1007.2,0,4.2,0.2,12.1,NA,NA,NA,NA
47112,2021-07-01,25,28.8,21.8,18.2,66.7,"NNW",6.8,1006.7,0,2.8,1.7,6.2,NA,NA,NA,NA
47112,2021-06-30,23.9,27.9,21.5,17.8,70,"WNW",6.3,1006.6,0,6.2,1,6.8,NA,NA,NA,NA
47112,2021-06-29,24.7,29.5,22,18,67.3,"WNW",8.6,1004.8,0,5,3.1,7.7,NA,NA,NA,NA
47112,2021-06-28,24.7,29.8,22.2,16.7,62.6,"SE",7.7,1005.4,0,5.9,3.4,16.5,NA,NA,NA,NA
47112,2021-06-27,23.7,29.8,20.5,16.2,63.3,"NE",6.8,1008.4,0,3.4,2.5,14.8,NA,NA,NA,NA
47112,2021-06-26,22.5,26.2,20.7,17.4,73.9,"W",5.4,1010.5,0,7.4,3.8,9.2,NA,NA,NA,NA
47112,2021-06-25,22.2,26,19.1,16,69.3,"WSW",8.1,1011,0,2.2,1.4,6,NA,NA,NA,NA
47112,2021-06-24,22.5,25.7,19.5,15.5,65.6,"WSW",7.7,1011.1,0,2.5,3.4,8.6,NA,NA,NA,NA
47112,2021-06-23,22.6,25.7,19.8,14.2,59.7,"E",9,1009.3,0,3.9,3.9,16.5,NA,NA,NA,NA
47112,2021-06-22,22.3,25.4,19.4,14.9,64.4,"WSW",8.6,1006.9,0,2.9,2.8,8.9,NA,NA,NA,NA
47112,2021-06-21,20.9,26,18.7,16.3,76.1,"WSW",9,1003,0,4.6,4.4,5.5,NA,NA,NA,NA
47112,2021-06-20,21.3,25.6,18.2,15,68.4,"SSW",12.2,1000.7,0,2.5,1.5,5.5,NA,NA,NA,NA
47112,2021-06-19,19.4,23.6,17.7,15.7,78.7,"WSW",8.1,1001.2,0,4.6,6.2,5.5,NA,NA,NA,NA
47112,2021-06-18,19.6,23.4,18.4,16.9,86.3,"SW",10.4,1002.7,NA,8,7.8,3.9,NA,NA,NA,NA
47112,2021-06-17,23.5,28.6,20.7,13,54,"SE",9.9,1005.8,0.1,5.6,2.8,19.8,NA,NA,NA,NA
47112,2021-06-16,23.6,28.6,20.2,13.4,52.8,"E",15.3,1003.9,0,1.6,2,20,NA,NA,NA,NA
47112,2021-06-15,21,25,19.3,15.7,72.9,"SSE",6.8,1004.5,0,7.4,4.5,12.9,NA,NA,NA,NA
47112,2021-06-14,19.5,24.4,15.9,15.6,78.9,"WSW",6.8,1006.8,0,6.6,2.6,6.8,NA,NA,NA,NA
47112,2021-06-13,21.4,27.3,18.2,17,77.7,"WSW",7.2,1009.9,0,4.2,2.4,11.1,NA,NA,NA,NA
47112,2021-06-12,21.2,26.7,18.7,16.9,76.4,"NNW",8.6,1012.3,0,5.4,3.4,9.3,NA,NA,NA,NA
47112,2021-06-11,21.1,28,17.7,16.1,76.3,"SSW",14.9,1008.6,NA,7.6,7.1,12.4,NA,NA,NA,NA
47112,2021-06-10,25.2,29.5,21.4,15,54.5,"SSW",8.6,1012.4,0,6.1,2.1,8.5,NA,NA,NA,NA
47112,2021-06-09,22.7,29.1,19.4,15.7,65.8,"NW",6.3,1014.9,0,2.9,2,8.2,NA,NA,NA,NA
47112,2021-06-08,21.3,23.7,19.4,14.8,66.4,"W",8.6,1014.8,0,5.8,3.6,9.5,NA,NA,NA,NA
47112,2021-06-07,20.5,24.3,18.7,14,67.7,"SSW",9,1011.5,0,5.1,4.8,12.6,NA,NA,NA,NA
47112,2021-06-06,20,24.1,17.8,14.8,72.6,"SW",10.8,1004,0,3.4,4.7,5.9,NA,NA,NA,NA
47112,2021-06-05,18.7,21.5,16.9,12.1,65.7,"SW",14.4,1000.8,0,3,6,10.3,NA,NA,NA,NA
47112,2021-06-04,16,21.9,13.6,11.7,76.8,"W",10.8,1001.8,NA,5.2,6.5,14.4,NA,NA,NA,NA
