"station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","PresslevHp","Precmm","VisKm","WindkmhGust","PreselevHp","SunD1h","SnowDepcm","TotClOct","lowClOct"
47830,2021-09-30,25.6,28.9,23,22.1,82.2,"NE",12.8,1007.6,3.5,15,NA,NA,NA,NA,NA,NA
47830,2021-09-29,25.1,28.8,22.9,23,88.3,"NE",12.7,1011.5,22,13.7,NA,NA,NA,NA,NA,NA
47830,2021-09-28,23.9,26.9,22.4,22.8,93.3,"NE",15.4,1012.4,89,9.5,NA,NA,NA,NA,NA,NA
47830,2021-09-27,24.1,29,20.5,21,84.1,"NNE",11.2,1013.9,NA,16.6,NA,NA,NA,NA,NA,NA
47830,2021-09-26,24.6,28.3,20.3,20.6,79.1,"NE",9.7,1018,NA,19,NA,NA,NA,NA,NA,NA
47830,2021-09-25,23.3,28,18.4,19.1,79.4,"NNE",10.9,1019.5,0,18,NA,NA,NA,NA,NA,NA
47830,2021-09-24,24.6,33.6,21,20.5,79.6,"NNE",9.8,1017.9,0,16.7,NA,NA,NA,NA,NA,NA
47830,2021-09-23,25.7,32.9,18.6,18.4,67.4,"W",12.3,1014.3,0,20,NA,NA,NA,NA,NA,NA
47830,2021-09-22,26.8,32.5,23.5,23.4,83.1,"WSW",9.2,1010.2,NA,19,NA,NA,NA,NA,NA,NA
47830,2021-09-21,26.1,29.6,22.7,23,83.8,"E",10.8,1012.2,17,16.7,NA,NA,NA,NA,NA,NA
47830,2021-09-20,24.7,29,20.6,21.3,82.2,"ENE",9,1013.3,0,19.3,NA,NA,NA,NA,NA,NA
47830,2021-09-19,26.1,33.4,22.6,21.5,77.1,"E",9,1011.8,0,20,NA,NA,NA,NA,NA,NA
47830,2021-09-18,27.9,33.2,24.5,22.2,72.7,"WSW",21.9,1006.7,NA,19.8,NA,NA,NA,NA,NA,NA
47830,2021-09-17,25.9,31.3,23.5,24.8,93.4,"SE",8.5,1008.5,70,10.2,NA,NA,NA,NA,NA,NA
47830,2021-09-16,24.1,27,23.1,23.5,96.4,"NNE",11.7,1011.5,219.5,9.2,NA,NA,NA,NA,NA,NA
47830,2021-09-15,23.7,26.6,22.2,22.8,94.5,"NNE",10.1,1011.6,45,10.2,NA,NA,NA,NA,NA,NA
47830,2021-09-14,23.2,27.9,21.6,22.2,95,"NNE",9.6,1015.2,193,8.6,NA,NA,NA,NA,NA,NA
47830,2021-09-13,23.9,27.6,22.3,22.9,94.5,"NNW",7.6,1015,10,17.7,NA,NA,NA,NA,NA,NA
47830,2021-09-12,24.3,30.8,22.8,23.3,94.7,"WNW",4.7,1011.7,26,10.1,NA,NA,NA,NA,NA,NA
47830,2021-09-11,26.2,30.9,22.9,22.3,80.5,"NE",8,1013.2,NA,14.3,NA,NA,NA,NA,NA,NA
47830,2021-09-10,26.2,30.3,22.4,21.6,77.4,"E",9,1013.4,0,15.7,NA,NA,NA,NA,NA,NA
47830,2021-09-09,27,30.8,22.8,22.7,78.2,"NW",10.6,1010.9,0,18.6,NA,NA,NA,NA,NA,NA
47830,2021-09-08,26.4,30.7,23.4,23.6,85.6,"WNW",8.3,1010.5,2,17.5,NA,NA,NA,NA,NA,NA
47830,2021-09-07,25.8,30.3,22.4,21.3,77.6,"NNW",7.3,1013.3,NA,18.7,NA,NA,NA,NA,NA,NA
47830,2021-09-06,26.2,29.1,23.9,22.2,80.1,"ENE",7.6,1015.4,0,18.6,NA,NA,NA,NA,NA,NA
47830,2021-09-05,27.2,33.1,24.9,23.8,82.6,"NE",8,1013.9,0,19.1,NA,NA,NA,NA,NA,NA
47830,2021-09-04,28.6,32.8,24.8,23,72.7,"WSW",10.6,1009.3,NA,19.8,NA,NA,NA,NA,NA,NA
47830,2021-09-03,28.8,33.5,24.9,23.2,72.9,"WSW",12,1007.7,0,19.5,NA,NA,NA,NA,NA,NA
47830,2021-09-02,28.6,34.7,25.2,22.2,69.6,"WSW",17.1,1009.7,0,17.6,NA,NA,NA,NA,NA,NA
47830,2021-09-01,28.7,33.9,24.4,22.9,72.8,"W",10.7,1012.9,0,16.3,NA,NA,NA,NA,NA,NA
47830,2021-08-31,28,31.5,24.4,24,79.5,"S",11,1015.1,0,17.5,NA,NA,NA,NA,NA,NA
47830,2021-08-30,27.2,31.2,23.5,23.7,81.9,"E",10.5,1014.9,0,19.3,NA,NA,NA,NA,NA,NA
47830,2021-08-29,27.3,32.7,24,23.2,79.6,"N",11.4,1014.2,0,20,NA,NA,NA,NA,NA,NA
47830,2021-08-28,28.3,33.7,23.4,23,74.5,"NW",11.6,1014.3,0,20,NA,NA,NA,NA,NA,NA
47830,2021-08-27,29.6,34,26.2,24.1,73.2,"WSW",13.2,1014.6,0,20,NA,NA,NA,NA,NA,NA
47830,2021-08-26,29.5,34.6,25.1,23.6,72,"WSW",13.7,1014.1,0,20,NA,NA,NA,NA,NA,NA
47830,2021-08-25,28.9,34.4,25.1,24.5,79.1,"WSW",12.3,1010.5,1,19.9,NA,NA,NA,NA,NA,NA
47830,2021-08-24,27.9,33.6,24.4,24.6,83,"WSW",8.6,1010.1,5,19.2,NA,NA,NA,NA,NA,NA
47830,2021-08-23,28.1,32.8,25,25.3,86,"SSW",7.3,1012.3,9,18.6,NA,NA,NA,NA,NA,NA
47830,2021-08-22,27.4,31.9,23.8,24.6,84.5,"SSW",8.5,1012.6,NA,19.5,NA,NA,NA,NA,NA,NA
47830,2021-08-21,24.1,30.8,21.9,23,93.5,"SW",7,1014,1.5,17.8,NA,NA,NA,NA,NA,NA
47830,2021-08-20,24.7,29.9,22,22.8,90.5,"E",7.9,1014.1,52,13.1,NA,NA,NA,NA,NA,NA
47830,2021-08-19,24.5,29.4,22.3,22.9,90.8,"SW",7.8,1009.7,15,18.2,NA,NA,NA,NA,NA,NA
47830,2021-08-18,24.3,25.9,22,23.3,94.9,"WSW",5.7,1008,67,13.9,NA,NA,NA,NA,NA,NA
47830,2021-08-17,23.9,25.8,22.9,23.5,97.5,"W",4.9,1011.5,20,11.7,NA,NA,NA,NA,NA,NA
47830,2021-08-16,24.5,27.6,22.9,23.4,94.4,"NE",5.3,1014,17,15,NA,NA,NA,NA,NA,NA
47830,2021-08-15,26.8,28.9,25.2,24.9,89.7,"WSW",14.2,1008.5,21,18,NA,NA,NA,NA,NA,NA
47830,2021-08-14,26.4,28.3,25,24.8,91.2,"WSW",8.3,1006,23,15.7,NA,NA,NA,NA,NA,NA
47830,2021-08-13,26.5,29.6,25.1,25,92,"S",7,1008.3,42,14.6,NA,NA,NA,NA,NA,NA
47830,2021-08-12,24.4,29.4,23,23.9,96.5,"WNW",4.6,1013,59,10.6,NA,NA,NA,NA,NA,NA
47830,2021-08-11,25.5,33.4,21.8,21.9,83.2,"WNW",8.1,1012.1,18,13.1,NA,NA,NA,NA,NA,NA
47830,2021-08-10,29.3,34.1,24.9,22.8,69.7,"WSW",13,1007.1,0,19.5,NA,NA,NA,NA,NA,NA
47830,2021-08-09,28.2,33.9,25.7,24.1,80,"WSW",29.1,994.8,53,14.7,NA,NA,NA,NA,NA,NA
47830,2021-08-08,26.9,30.5,24.7,25.5,92.5,"E",7.4,1003.4,9,17.6,NA,NA,NA,NA,NA,NA
47830,2021-08-07,27.1,31.4,25,25.5,91.9,"NE",11,1001.5,55,15.7,NA,NA,NA,NA,NA,NA
47830,2021-08-06,28,31.7,23.5,23.5,77.5,"NE",13.7,1003.2,NA,20,NA,NA,NA,NA,NA,NA
47830,2021-08-05,28.5,31.5,26,24.7,80.4,"ENE",12.5,1007.8,NA,20,NA,NA,NA,NA,NA,NA
47830,2021-08-04,28.8,32,26.4,25.5,83.4,"E",15.1,1010.1,7,19.3,NA,NA,NA,NA,NA,NA
47830,2021-08-03,28.3,31.8,25.2,24.8,82.2,"E",9.6,1007.6,NA,17.3,NA,NA,NA,NA,NA,NA
47830,2021-08-02,28.1,31.2,25.3,25.1,84.5,"ESE",9.3,1003.7,0,14.4,NA,NA,NA,NA,NA,NA
47830,2021-08-01,28.3,32.4,26.1,24.7,82.2,"NE",8,1002,0.5,14.5,NA,NA,NA,NA,NA,NA
47830,2021-07-31,28.7,33.2,24.9,23.3,73.9,"ENE",11.1,1002.4,0,19,NA,NA,NA,NA,NA,NA
47830,2021-07-30,28.2,32.4,24.4,23.6,77.7,"ESE",9.5,1002.1,0,19.9,NA,NA,NA,NA,NA,NA
47830,2021-07-29,27.7,32.7,22.7,22.4,75.1,"SE",10,1002.3,0,20,NA,NA,NA,NA,NA,NA
47830,2021-07-28,28.4,33.2,23.8,22.7,72.9,"NNW",10.2,1001.6,0,20,NA,NA,NA,NA,NA,NA
47830,2021-07-27,26.9,32.5,21.9,22.8,80.1,"ENE",9.2,1003.1,NA,19.9,NA,NA,NA,NA,NA,NA
47830,2021-07-26,27.1,30.2,24.7,24.1,83.9,"E",13.8,1006.2,8,18.3,NA,NA,NA,NA,NA,NA
47830,2021-07-25,27.3,29.7,25.7,24.2,84.2,"E",18.4,1008,4.5,18.8,NA,NA,NA,NA,NA,NA
47830,2021-07-24,26.9,29.8,25.5,25.2,89.9,"ENE",18.1,1008.4,6,16.4,NA,NA,NA,NA,NA,NA
47830,2021-07-23,26.8,29.1,25.4,25.1,90.5,"ENE",16.9,1008.9,12,14.6,NA,NA,NA,NA,NA,NA
47830,2021-07-22,26.6,29,25.3,24.9,90.7,"ENE",17.2,1010.2,18,12.5,NA,NA,NA,NA,NA,NA
47830,2021-07-21,26.6,29.7,23.7,24.1,86.5,"NE",20.9,1011.7,8,17.5,NA,NA,NA,NA,NA,NA
47830,2021-07-20,27.1,30,25.4,24.7,87.9,"NE",17.6,1013.5,7,15.6,NA,NA,NA,NA,NA,NA
47830,2021-07-19,25.5,29.4,23.7,24.1,92.5,"NE",10.6,1012.9,69,16.9,NA,NA,NA,NA,NA,NA
47830,2021-07-18,25.2,27.7,23.1,23.2,88.8,"NE",13.6,1011.8,10,17.1,NA,NA,NA,NA,NA,NA
47830,2021-07-17,22.8,24.8,21.8,22.5,97.7,"NNE",10.2,1012.6,106,10.3,NA,NA,NA,NA,NA,NA
47830,2021-07-16,24.9,30,21.9,22.7,88.9,"NE",10.3,1015.1,48,13.7,NA,NA,NA,NA,NA,NA
47830,2021-07-15,24.6,31.1,21.1,22,86.8,"NNW",11.3,1015.4,8,19.5,NA,NA,NA,NA,NA,NA
47830,2021-07-14,25.7,31.7,22.9,23.5,88.4,"WNW",10.7,1013.9,11,18.9,NA,NA,NA,NA,NA,NA
47830,2021-07-13,27.1,32.3,23.6,23.1,79.8,"W",12.9,1012.8,NA,19.6,NA,NA,NA,NA,NA,NA
47830,2021-07-12,28.8,33.4,25.2,23.4,73.7,"WSW",13,1013.1,NA,20,NA,NA,NA,NA,NA,NA
47830,2021-07-11,26.3,33.1,22.1,22.4,80.4,"W",12.4,1013,1,20,NA,NA,NA,NA,NA,NA
47830,2021-07-10,25.4,34.1,22,22.8,85.5,"W",15,1011,16,19.2,NA,NA,NA,NA,NA,NA
47830,2021-07-09,29.1,33.5,25.2,24,75.2,"WSW",20.5,1008.5,1,19.7,NA,NA,NA,NA,NA,NA
47830,2021-07-08,30.2,33.2,28.2,24.1,70.2,"WSW",20.5,1009.6,2,20,NA,NA,NA,NA,NA,NA
47830,2021-07-07,29.8,34.6,26.9,24,71.7,"WSW",13.6,1012.4,0,20,NA,NA,NA,NA,NA,NA
47830,2021-07-06,30.2,35.3,25,23,67.7,"WSW",15.8,1012.4,0,18.2,NA,NA,NA,NA,NA,NA
47830,2021-07-05,30.3,34.7,26,23.7,69.6,"WSW",16.3,1012.9,0,19.2,NA,NA,NA,NA,NA,NA
47830,2021-07-04,28.9,34,24.3,24,75.6,"WSW",11.6,1011.3,NA,16.4,NA,NA,NA,NA,NA,NA
47830,2021-07-03,26.3,29.9,23.6,23.6,85.4,"WSW",8.3,1009.2,0.5,14.2,NA,NA,NA,NA,NA,NA
47830,2021-07-02,25.8,27.7,23.4,24.3,91.8,"NNW",8,1005.3,1.5,16,NA,NA,NA,NA,NA,NA
47830,2021-07-01,23.9,29,22.7,22.9,93.9,"NNE",10.3,1005.1,6,13.1,NA,NA,NA,NA,NA,NA
47830,2021-06-30,25.5,29.3,22.8,23.2,88.4,"ESE",10.2,1006.3,2,16.2,NA,NA,NA,NA,NA,NA
47830,2021-06-29,24,28.2,21.2,21.8,88.3,"NNE",9.7,1003,0,16.8,NA,NA,NA,NA,NA,NA
47830,2021-06-28,21.8,23.2,21.1,21.4,97.6,"NNE",12.7,1004.5,48,6.5,NA,NA,NA,NA,NA,NA
47830,2021-06-27,21.6,25.9,19.5,20.1,91.9,"NE",8.6,1009.2,21.5,9.8,NA,NA,NA,NA,NA,NA
47830,2021-06-26,24.5,28.3,22.1,21.4,83.7,"E",8.9,1011.3,0.5,12.3,NA,NA,NA,NA,NA,NA
47830,2021-06-25,24.7,29.1,19.7,19.1,71.7,"WSW",10.4,1010.8,NA,17.8,NA,NA,NA,NA,NA,NA
47830,2021-06-24,24.8,28.4,20.6,20.5,78.2,"SE",11,1010.7,0,15.1,NA,NA,NA,NA,NA,NA
47830,2021-06-23,23.9,28.2,19.6,19.8,80.6,"NNW",9.5,1009.2,0,16,NA,NA,NA,NA,NA,NA
47830,2021-06-22,23.9,28.1,19.8,20.3,83.2,"ESE",9.1,1006.1,0,19.2,NA,NA,NA,NA,NA,NA
47830,2021-06-21,23.2,28.3,17.8,18.3,75.4,"NNE",9,1003.6,NA,20,NA,NA,NA,NA,NA,NA
47830,2021-06-20,24.9,28.5,22,20.5,79.3,"E",9,1000.8,NA,17.6,NA,NA,NA,NA,NA,NA
47830,2021-06-19,24.3,28.4,22.5,22.4,89.4,"SW",6.9,1000.3,8.5,17.3,NA,NA,NA,NA,NA,NA
47830,2021-06-18,23.4,26.1,21.3,21.4,89.2,"ESE",7,1005.1,NA,17.4,NA,NA,NA,NA,NA,NA
47830,2021-06-17,21.9,25.2,20.4,19.9,88.5,"NNE",14.2,1003.7,3.5,16.1,NA,NA,NA,NA,NA,NA
47830,2021-06-16,21.9,27.1,19.5,20.7,94.1,"NE",13.5,1002.1,70,8.4,NA,NA,NA,NA,NA,NA
47830,2021-06-15,23.9,28.2,21,21.1,85.9,"ESE",8.5,1005.9,NA,19.6,NA,NA,NA,NA,NA,NA
47830,2021-06-14,24.1,27.9,21.5,22,89,"ESE",7.1,1007.5,1,18,NA,NA,NA,NA,NA,NA
47830,2021-06-13,23.4,25.5,22.4,23,97.4,"E",7.3,1011.3,55,8.3,NA,NA,NA,NA,NA,NA
47830,2021-06-12,23.8,27.4,23,22.7,94.1,"ESE",14.9,1014.8,54,6.9,NA,NA,NA,NA,NA,NA
47830,2021-06-11,24.6,27.6,23,21.3,82.6,"E",14.6,1015.8,0.5,17.8,NA,NA,NA,NA,NA,NA
47830,2021-06-10,24,27.4,21.2,21.3,85.1,"ENE",11,1016.2,0.5,12.9,NA,NA,NA,NA,NA,NA
47830,2021-06-09,24.2,28,21.2,20.8,82.9,"NNW",8.8,1015,NA,19.5,NA,NA,NA,NA,NA,NA
47830,2021-06-08,23.1,26.9,18.8,20.4,84.1,"ESE",8.8,1015.8,0,19.6,NA,NA,NA,NA,NA,NA
47830,2021-06-07,21.4,26.3,18,18.5,84,"N",8.1,1013.7,NA,19.7,NA,NA,NA,NA,NA,NA
47830,2021-06-06,18.2,23.1,15.3,15.7,87,"WNW",6.4,1008.4,11,16.2,NA,NA,NA,NA,NA,NA
47830,2021-06-05,21,26.6,19.1,15.5,72.3,"W",14.1,1005.2,NA,19.9,NA,NA,NA,NA,NA,NA
47830,2021-06-04,23.3,26.5,21.8,22.2,93.3,"SW",11.7,1002.4,62,11.9,NA,NA,NA,NA,NA,NA
47830,2021-06-03,21.8,25.2,21.1,20.7,93.9,"ENE",9.9,1012.4,36,9,NA,NA,NA,NA,NA,NA
47830,2021-06-02,22.9,27.2,20.4,19.6,82.4,"NE",11.6,1015.5,0,16.4,NA,NA,NA,NA,NA,NA
47830,2021-06-01,23,27,19,19,79.3,"ENE",10.3,1013.5,0,19,NA,NA,NA,NA,NA,NA
47830,2021-05-31,20.9,27,14.8,15.3,72.2,"NNE",9.5,1010.6,0,20,NA,NA,NA,NA,NA,NA
47830,2021-05-30,21.1,29.1,16.7,15.3,73.4,"NE",9.7,1008.3,0,18.5,NA,NA,NA,NA,NA,NA
47830,2021-05-29,23.1,27.7,20.4,15.9,65.7,"WSW",16.4,1004.7,0,19.4,NA,NA,NA,NA,NA,NA
47830,2021-05-28,21.5,26.6,18.8,16.2,73,"W",14.7,1006.7,0,20,NA,NA,NA,NA,NA,NA
47830,2021-05-27,19.5,26,16.5,17.4,88.6,"WNW",11.2,1005.8,115,10.2,NA,NA,NA,NA,NA,NA
47830,2021-05-26,22.3,29,18.5,13.2,60.3,"W",16.3,1010.9,NA,14.3,NA,NA,NA,NA,NA,NA
47830,2021-05-25,20.7,28.3,17.5,16,77.1,"W",11.1,1008.2,0,16.8,NA,NA,NA,NA,NA,NA
47830,2021-05-24,20.6,28,17.1,16.2,80.4,"NNW",6,1008.8,22,13.9,NA,NA,NA,NA,NA,NA
47830,2021-05-23,20,27.3,15.1,14.6,72.8,"WNW",11.9,1010.7,0,18.8,NA,NA,NA,NA,NA,NA
47830,2021-05-22,17.9,22.6,16.1,15,83,"WSW",12.6,1009.8,2.5,19.3,NA,NA,NA,NA,NA,NA
47830,2021-05-21,23.5,29.6,18.9,20.4,84.6,"WSW",17.8,1006.8,37.5,16.3,NA,NA,NA,NA,NA,NA
47830,2021-05-20,21.8,28.9,19.6,20.5,92.3,"SSW",7.8,1010.6,28,9.6,NA,NA,NA,NA,NA,NA
47830,2021-05-19,21.7,24.7,20.2,19.8,87.9,"WSW",8.3,1010.7,20,16.9,NA,NA,NA,NA,NA,NA
47830,2021-05-18,22.5,26.6,20.8,19.8,85.4,"WSW",16.7,1009.6,14,19.2,NA,NA,NA,NA,NA,NA
47830,2021-05-17,26.7,31.4,24.6,22.8,80.4,"WSW",20.2,1007.7,6.5,18.4,NA,NA,NA,NA,NA,NA
47830,2021-05-16,23.1,30.4,20.5,21.8,92.4,"W",7.9,1011.2,44.5,12.5,NA,NA,NA,NA,NA,NA
47830,2021-05-15,20.9,21.8,20.3,20.8,99.3,"NNE",5.5,1013.1,55,7,NA,NA,NA,NA,NA,NA
47830,2021-05-14,20.3,23,19.5,19.3,94,"NNE",5.9,1013,2,10.6,NA,NA,NA,NA,NA,NA
47830,2021-05-13,20.4,22.5,19.2,18.6,89.3,"NNE",9.4,1010,14,14.3,NA,NA,NA,NA,NA,NA
47830,2021-05-12,19.9,24.5,18.8,19,95.8,"NE",12.4,1011.3,131,5.8,NA,NA,NA,NA,NA,NA
47830,2021-05-11,20.7,25,16.1,16.6,79,"NE",8,1012.7,0,15.7,NA,NA,NA,NA,NA,NA
47830,2021-05-10,20.6,30.9,14.5,14.6,71.2,"NNE",9.4,1011.5,0,12.8,NA,NA,NA,NA,NA,NA
47830,2021-05-09,22,30.8,18,15.7,70.6,"WSW",17.1,1008.6,0.5,16.2,NA,NA,NA,NA,NA,NA
47830,2021-05-08,19,24.7,15.4,16.3,84.6,"WSW",8.3,1010.1,NA,14.8,NA,NA,NA,NA,NA,NA
47830,2021-05-07,16.7,23,14.7,12.4,78.5,"NNW",7.4,1014.7,6,15.9,NA,NA,NA,NA,NA,NA
47830,2021-05-06,18.5,24,11.7,10.3,60.8,"WNW",11,1017,0,20,NA,NA,NA,NA,NA,NA
47830,2021-05-05,19.5,23.7,16.5,16.5,84.4,"WSW",10.4,1013.8,30,14.5,NA,NA,NA,NA,NA,NA
47830,2021-05-04,17.2,23.5,10.6,11.3,69.8,"S",9.5,1019.2,0,20,NA,NA,NA,NA,NA,NA
47830,2021-05-03,14.7,21.1,7.9,5.3,57.4,"WNW",13.9,1019.1,0,20,NA,NA,NA,NA,NA,NA
47830,2021-05-02,17.3,26.8,12.9,5.6,48.2,"W",32.7,1009.4,NA,20,NA,NA,NA,NA,NA,NA
47830,2021-05-01,20.2,26.5,13.4,12.3,63.7,"W",17.1,1006.8,1,17.4,NA,NA,NA,NA,NA,NA
47830,2021-04-30,18,26.1,12.1,12.8,72.5,"WSW",19.6,1007.9,0,16.9,NA,NA,NA,NA,NA,NA
47830,2021-04-29,17.5,21.5,16.1,16.4,94,"W",6.6,1011.7,19,9.6,NA,NA,NA,NA,NA,NA
47830,2021-04-28,18.5,22.2,16.6,16.3,87.6,"S",7.2,1019.9,8.5,13.5,NA,NA,NA,NA,NA,NA
47830,2021-04-27,14.7,21.5,8.5,8.7,70.5,"SSE",11.4,1021.5,0,19.5,NA,NA,NA,NA,NA,NA
47830,2021-04-26,16.8,22.8,11.3,9.9,67.1,"NE",10.1,1017.1,0,18.8,NA,NA,NA,NA,NA,NA
47830,2021-04-25,17.5,22.8,11.7,12.5,75.1,"NE",11.2,1016.4,0,19.4,NA,NA,NA,NA,NA,NA
47830,2021-04-24,19.6,22.8,17.1,15.5,78.7,"ENE",17.7,1017.8,5,15.8,NA,NA,NA,NA,NA,NA
47830,2021-04-23,17.8,24.4,11.7,12.3,73,"NNE",12.7,1017.6,0,19.8,NA,NA,NA,NA,NA,NA
47830,2021-04-22,17,24.2,9.7,10.9,69.4,"N",11,1020.7,0,19,NA,NA,NA,NA,NA,NA
47830,2021-04-21,16.8,23.9,9.7,7.8,58.1,"NW",11.1,1021.2,0,20,NA,NA,NA,NA,NA,NA
47830,2021-04-20,15.6,21,8.5,8.4,64.5,"WNW",12,1018.1,0,19.9,NA,NA,NA,NA,NA,NA
47830,2021-04-19,14,20.5,7.7,4.7,57.7,"WNW",12.2,1016.5,0,20,NA,NA,NA,NA,NA,NA
47830,2021-04-18,15.2,20.2,7.8,4.7,51.6,"W",16.9,1013.1,0,18.8,NA,NA,NA,NA,NA,NA
47830,2021-04-17,15.1,19.8,12.8,13.4,90.6,"NW",5.3,1016.5,31,12.6,NA,NA,NA,NA,NA,NA
47830,2021-04-16,14.9,19.5,10.4,9.2,69.8,"NE",6.6,1019.7,NA,20,NA,NA,NA,NA,NA,NA
47830,2021-04-15,14,21.6,7.2,5.9,61.7,"NNE",10.8,1017.3,0,19.4,NA,NA,NA,NA,NA,NA
47830,2021-04-14,17.4,24,14.1,9.1,60,"W",19.1,1011.4,0,20,NA,NA,NA,NA,NA,NA
47830,2021-04-13,19.1,23.8,16.8,16.7,86.8,"S",14.9,1016.9,60,9.3,NA,NA,NA,NA,NA,NA
47830,2021-04-12,17.3,22,13.7,12.7,74.8,"E",13.4,1026.9,4,17.4,NA,NA,NA,NA,NA,NA
47830,2021-04-11,13.4,19.5,7.3,6.9,66.6,"NE",12.2,1030.1,0,20,NA,NA,NA,NA,NA,NA
47830,2021-04-10,13.8,19.8,8.2,5.7,62.2,"NE",11.4,1026.1,0,19.8,NA,NA,NA,NA,NA,NA
47830,2021-04-09,14.6,21.5,7.7,4.9,56.8,"WNW",13.6,1018.1,0,20,NA,NA,NA,NA,NA,NA
47830,2021-04-08,15.9,21.1,12.6,8.3,62.7,"WNW",10.2,1016.5,0,20,NA,NA,NA,NA,NA,NA
47830,2021-04-07,15,20.3,9.5,8.8,70.4,"N",10.1,1016.8,0,19.8,NA,NA,NA,NA,NA,NA
47830,2021-04-06,14.3,18.8,9.5,7.1,64.8,"NE",11.4,1015.6,0,20,NA,NA,NA,NA,NA,NA
47830,2021-04-05,17.8,24.1,13.9,14,81.1,"NE",13.9,1010.4,1,15.3,NA,NA,NA,NA,NA,NA
47830,2021-04-04,18.8,24,17.5,18.2,96,"NE",7.6,1012.5,9,7.2,NA,NA,NA,NA,NA,NA
47830,2021-04-03,18.3,20.8,16.7,16.6,91.1,"E",17.4,1018.8,34,5.1,NA,NA,NA,NA,NA,NA
47830,2021-04-02,19.2,21.6,17.8,15.5,79.2,"E",19.1,1018.5,4.5,10,NA,NA,NA,NA,NA,NA
47830,2021-04-01,16.9,20.8,13.8,12.8,77.4,"NE",10.3,1014.8,0,11.7,NA,NA,NA,NA,NA,NA
47830,2021-03-31,15.4,20.2,10.6,12.3,83.8,"NW",9.3,1011.6,0,5.6,NA,NA,NA,NA,NA,NA
47830,2021-03-30,16.6,23.6,12.4,13.2,81.7,"NW",9.5,1008.7,NA,9.8,NA,NA,NA,NA,NA,NA
47830,2021-03-29,17.2,23.1,12.9,11.3,69.2,"W",17.1,1007.5,0,16.7,NA,NA,NA,NA,NA,NA
47830,2021-03-28,18.2,21.8,15.7,14.4,80.6,"SSW",11,1011.6,29,14.9,NA,NA,NA,NA,NA,NA
47830,2021-03-27,15.1,23.1,8.2,8.5,66.9,"NE",12.7,1020.2,0,19.9,NA,NA,NA,NA,NA,NA
47830,2021-03-26,15.5,21.7,9.8,9.8,74.4,"NW",10.3,1020.4,0,14.8,NA,NA,NA,NA,NA,NA
47830,2021-03-25,15.6,19.1,12.7,11.9,80.4,"NNE",9.8,1019.8,4.5,16,NA,NA,NA,NA,NA,NA
47830,2021-03-24,12.3,18.3,6.2,6.7,70.6,"W",11.5,1023.3,0,20,NA,NA,NA,NA,NA,NA
47830,2021-03-23,10.1,16.1,3.5,0.2,53.5,"W",13,1022.9,0,20,NA,NA,NA,NA,NA,NA
47830,2021-03-22,12.2,20.6,8.1,3.2,56.3,"W",22.5,1014.7,0,18.2,NA,NA,NA,NA,NA,NA
47830,2021-03-21,17.6,20.4,16,16,91,"W",13,1008.2,27,13,NA,NA,NA,NA,NA,NA
47830,2021-03-20,17.1,19,16,14.9,87.2,"NNE",6.4,1015.7,10,14.2,NA,NA,NA,NA,NA,NA
47830,2021-03-19,16.9,19.7,15.3,13.6,81.5,"NNE",7.8,1017.3,NA,17.3,NA,NA,NA,NA,NA,NA
47830,2021-03-18,17.1,21.8,13.3,12,72.9,"ENE",9,1017.1,NA,15.8,NA,NA,NA,NA,NA,NA
47830,2021-03-17,19.6,24.7,17.3,15.8,79.6,"SSW",11.5,1013.6,NA,14.7,NA,NA,NA,NA,NA,NA
47830,2021-03-16,15.4,23.7,9.5,10.1,71.8,"WSW",13,1016.9,0,12.4,NA,NA,NA,NA,NA,NA
47830,2021-03-15,12.6,18.5,7.6,6.8,70,"W",11.7,1019.2,0,13,NA,NA,NA,NA,NA,NA
47830,2021-03-14,13.4,20.5,8.1,6.2,64,"W",10.6,1017.5,NA,17.7,NA,NA,NA,NA,NA,NA
47830,2021-03-13,16,19,12.1,10.2,70.4,"WSW",15.1,1013.3,0,19.2,NA,NA,NA,NA,NA,NA
47830,2021-03-12,14.8,19.4,12.8,11.8,83.6,"NW",8.3,1021.6,2,13.7,NA,NA,NA,NA,NA,NA
47830,2021-03-11,12.7,20,6,7,72.1,"NNW",12.1,1026.7,0,15.2,NA,NA,NA,NA,NA,NA
47830,2021-03-10,14.5,19.3,10.5,10,78.4,"N",10.3,1022.1,NA,11.9,NA,NA,NA,NA,NA,NA
47830,2021-03-09,11.7,16.8,7.3,8,80.5,"NW",8.9,1022.6,NA,16.5,NA,NA,NA,NA,NA,NA
47830,2021-03-08,11.3,15.8,9.9,9.6,89.7,"NW",7.3,1022.4,2,8.9,NA,NA,NA,NA,NA,NA
47830,2021-03-07,13.1,18.9,10.6,8.5,74.6,"NE",10.9,1022.3,2.5,13.5,NA,NA,NA,NA,NA,NA
47830,2021-03-06,17.1,23.6,14.6,13.2,78.9,"NE",7.9,1017.2,NA,18.4,NA,NA,NA,NA,NA,NA
47830,2021-03-05,16.6,23.4,14.5,14.3,87.5,"S",11.7,1015.9,66.5,9.5,NA,NA,NA,NA,NA,NA
47830,2021-03-04,9.7,15.7,5.9,5.5,76.1,"N",9.4,1026.8,0.5,20,NA,NA,NA,NA,NA,NA
