"station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","PresslevHp","Precmm","VisKm","WindkmhGust","PreselevHp","SunD1h","SnowDepcm","TotClOct","lowClOct"
47582,2021-09-30,22.3,27.5,20.3,16.5,71.4,"SE",17.1,1009.4,2,19,NA,NA,NA,NA,NA,NA
47582,2021-09-29,20.8,27.3,15.7,13.2,63.4,"SE",17.2,1015.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-28,20.2,26.4,15.4,12,60.6,"SE",16.4,1018,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-27,19.7,24.7,14.8,12.4,64,"ESE",17.1,1020,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-26,19.8,25.5,16.4,13,66.1,"ESE",16.5,1023,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-25,18.6,24.2,14.2,13.4,74.3,"ESE",8.5,1024.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-24,22.4,26.1,20,16.7,71,"WNW",22.7,1015.9,NA,19.8,NA,NA,NA,NA,NA,NA
47582,2021-09-23,21.2,26.4,19.3,19.3,89.2,"SSE",13,1010.7,16,17.9,NA,NA,NA,NA,NA,NA
47582,2021-09-22,22.4,29.8,18.4,16,71.1,"SE",16.2,1010.3,22,17.2,NA,NA,NA,NA,NA,NA
47582,2021-09-21,21.9,29.7,16.6,15.1,68.3,"ESE",14.7,1015.8,0,19.6,NA,NA,NA,NA,NA,NA
47582,2021-09-20,19.8,25.7,14,14.5,73.1,"N",8.3,1017.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-19,19.9,25.2,14.6,17,84.8,"NW",10,1012.9,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-18,20.7,24.9,18.9,18.6,89.5,"E",9.7,1009.8,27.5,12.7,NA,NA,NA,NA,NA,NA
47582,2021-09-17,20.4,25.7,17.6,13,62.7,"ESE",20.9,1015.3,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-16,20.8,26.6,16,13.4,64.2,"ESE",14.9,1017.1,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-15,20,25.9,15.3,14.7,73.2,"N",8.9,1016.5,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-14,19.6,25,15.7,14.1,72.2,"E",8.5,1019.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-13,22.9,27.4,20.3,15.2,63.1,"WNW",22.1,1013.9,2,19.8,NA,NA,NA,NA,NA,NA
47582,2021-09-12,23.6,26.8,20.3,19.9,79.9,"SSW",15.8,1011,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-09-11,22.7,26.9,18.9,18.7,79.2,"W",10.3,1013.1,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-10,22.8,26.8,19,19.8,84.4,"W",8.8,1013.9,0,17.4,NA,NA,NA,NA,NA,NA
47582,2021-09-09,20.4,26.7,17.8,18.2,86.1,"SSE",17.3,1011.2,8,18.3,NA,NA,NA,NA,NA,NA
47582,2021-09-08,20,26.2,17.7,11.8,61.1,"ESE",24.6,1013.7,NA,19.4,NA,NA,NA,NA,NA,NA
47582,2021-09-07,19.9,26.5,13.4,12.5,64.7,"ESE",9.7,1017.8,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-06,20.9,25.4,15.3,13.4,63.7,"ESE",8.7,1018.6,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-05,20.1,24.9,17.6,15.7,76.1,"ESE",10.7,1017.5,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-09-04,22.4,28.2,20.5,15,64.2,"ESE",17.5,1013.3,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-09-03,22.4,28,16.8,15.3,66.7,"ESE",15,1010.6,0,20,NA,NA,NA,NA,NA,NA
47582,2021-09-02,21.2,26.9,16.1,16.2,74.8,"W",8.5,1010.8,0,19.8,NA,NA,NA,NA,NA,NA
47582,2021-09-01,20.6,27.2,17.1,15.8,75,"NE",9,1014.2,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-31,24.6,27.7,20.5,19.9,75.8,"W",17.5,1013.4,12,19.1,NA,NA,NA,NA,NA,NA
47582,2021-08-30,23.5,28.2,19.7,20.3,83.4,"S",12.6,1012.8,7,15.6,NA,NA,NA,NA,NA,NA
47582,2021-08-29,24.9,27.7,23.5,20.8,77.4,"WSW",18.5,1011.8,0.5,19.4,NA,NA,NA,NA,NA,NA
47582,2021-08-28,24.1,28.1,20.2,21.7,87.6,"SSW",13,1011.2,19,15.6,NA,NA,NA,NA,NA,NA
47582,2021-08-27,25,28.1,23.2,23.1,90,"WNW",9,1011.8,2.5,16.7,NA,NA,NA,NA,NA,NA
47582,2021-08-26,26.1,28.3,25,24.1,89.1,"SW",22.1,1010.2,4,13.7,NA,NA,NA,NA,NA,NA
47582,2021-08-25,24.5,28.3,21.3,22.4,89.4,"SSE",20.8,1006.7,35.5,13.3,NA,NA,NA,NA,NA,NA
47582,2021-08-24,24.5,28.8,20.6,20.4,79.1,"SE",11.4,1010.9,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-23,25.6,28.6,22.9,23.1,87,"S",13.1,1010,31,18,NA,NA,NA,NA,NA,NA
47582,2021-08-22,26.2,32,24.2,22.8,82.2,"SE",12,1012.5,8,18,NA,NA,NA,NA,NA,NA
47582,2021-08-21,27.5,33,24.2,22,73.3,"ESE",9.5,1015.7,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-08-20,26.1,32.2,22,20.8,74.2,"NNW",8.4,1016.7,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-19,24.1,29.1,21.2,19.6,76.7,"WSW",12.7,1013.2,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-08-18,24,27.9,21.1,21.2,85.1,"SSE",16.2,1009.4,8,17,NA,NA,NA,NA,NA,NA
47582,2021-08-17,22,25.8,17.7,17.4,76.1,"SE",14.2,1016,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-16,22.9,26.9,20.2,16.8,68.7,"ESE",15.4,1015.8,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-15,21.3,26.7,18.4,16.7,75.3,"E",6.6,1010.9,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-08-14,20.3,22.1,18,16.7,80.1,"ESE",11.5,1009.3,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-08-13,22,27.5,19.9,17.7,77.9,"SE",15.5,1011.4,4,19.2,NA,NA,NA,NA,NA,NA
47582,2021-08-12,22.5,27,20,18.5,78.5,"ESE",12,1013.7,5,19.3,NA,NA,NA,NA,NA,NA
47582,2021-08-11,22.6,25.9,20.3,18.7,78.6,"WNW",16.5,1008.5,0.5,16.4,NA,NA,NA,NA,NA,NA
47582,2021-08-10,26.6,31.3,21,22.3,79.9,"ENE",18.7,991.3,31,14.9,NA,NA,NA,NA,NA,NA
47582,2021-08-09,29.2,36.1,26.7,23.8,73.4,"E",11.8,1001,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-08-08,31,36.5,26.5,22.7,62.7,"ESE",15.5,1003.5,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-07,31,36.1,25.5,21.6,58.5,"ESE",17.8,1005,0,19.9,NA,NA,NA,NA,NA,NA
47582,2021-08-06,29.6,34.4,25.6,24.2,74.5,"NNW",10.9,1006.1,0,19,NA,NA,NA,NA,NA,NA
47582,2021-08-05,29.3,33.3,25.6,24.5,75.9,"SW",10,1008.9,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-04,30,35.3,26.4,24.6,74.8,"SW",10.7,1010.7,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-03,29.7,34.7,25.4,23,68.9,"SSE",12.2,1009.5,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-02,26.6,33.8,22.7,22.9,81.6,"SSE",11.3,1005.5,0,20,NA,NA,NA,NA,NA,NA
47582,2021-08-01,27.7,33.1,24.9,23.5,79.5,"SW",9.2,1001.8,9,18.1,NA,NA,NA,NA,NA,NA
47582,2021-07-31,27.3,32.4,22.9,22.4,75.9,"ESE",10,1002.9,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-07-30,26.9,32.3,23.1,22.5,79,"SSE",11.6,1002.3,21,19.3,NA,NA,NA,NA,NA,NA
47582,2021-07-29,25.5,31.1,22.7,21.8,80.8,"SSE",12.3,1001.5,1,19.7,NA,NA,NA,NA,NA,NA
47582,2021-07-28,25.9,31.5,22.3,21,76.2,"NNE",12.7,999.6,24,18,NA,NA,NA,NA,NA,NA
47582,2021-07-27,26.9,32.8,23.5,20.7,70.2,"N",8.1,1002.4,3,19.5,NA,NA,NA,NA,NA,NA
47582,2021-07-26,28.4,33.9,24.6,22.8,72.6,"ENE",13.1,1007.7,0,19.7,NA,NA,NA,NA,NA,NA
47582,2021-07-25,28.6,33,24.5,22.7,71.8,"ESE",13.5,1010.3,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-24,27.9,31.6,24.1,23.1,76,"WSW",10.7,1010.9,0,19.8,NA,NA,NA,NA,NA,NA
47582,2021-07-23,27.8,31.2,24.8,23.3,77.1,"SSW",11.1,1011.3,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-22,28.2,32.9,24.4,22.9,74.3,"SW",12.1,1013.1,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-21,28,33.2,24,22.7,75.1,"NNW",11.7,1014.4,0,19.7,NA,NA,NA,NA,NA,NA
47582,2021-07-20,27.8,33.2,22.4,20.4,66.2,"NW",10.9,1015.8,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-19,27.7,33.2,22.6,20.8,67.7,"NNW",11.6,1015.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-18,27.5,33.1,22.4,21.1,69.7,"NNW",12,1015.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-17,27.6,31.5,22.6,21.6,70.7,"WNW",8.5,1017.5,0,19.9,NA,NA,NA,NA,NA,NA
47582,2021-07-16,27.1,31.9,23,21.4,71.8,"SSW",13,1018.8,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-15,26.6,31,21.9,20.1,68.1,"SE",14.1,1017,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-14,25.9,30.4,22.1,21,75.9,"SE",12,1014.9,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-07-13,25.1,29.7,21.7,21.4,80.8,"W",8.4,1012.6,0,15.6,NA,NA,NA,NA,NA,NA
47582,2021-07-12,23,28,20.5,21.4,91.4,"S",10.9,1011,155,13.1,NA,NA,NA,NA,NA,NA
47582,2021-07-11,24.2,27,22.5,21.3,84.7,"WSW",7.9,1010.4,2,18.8,NA,NA,NA,NA,NA,NA
47582,2021-07-10,23.8,29.7,21.6,21.2,86.6,"SSE",15.5,1007.6,6,17.2,NA,NA,NA,NA,NA,NA
47582,2021-07-09,25.7,29.4,22.5,19.8,70.2,"SE",16.8,1007.5,NA,19,NA,NA,NA,NA,NA,NA
47582,2021-07-08,24.2,28.2,22.2,20.5,80.2,"W",9.2,1008.3,0,19,NA,NA,NA,NA,NA,NA
47582,2021-07-07,22.6,26.9,19.4,19.4,83.1,"E",6.7,1008.6,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-07-06,21.8,24.2,19.2,19,84.9,"WSW",13.7,1009.8,5,15.6,NA,NA,NA,NA,NA,NA
47582,2021-07-05,21.7,28.4,19.5,20.1,91.8,"SSE",20,1008.9,37,11.8,NA,NA,NA,NA,NA,NA
47582,2021-07-04,25.3,29.5,21.8,18.5,67.2,"SE",16.1,1011.4,NA,19.9,NA,NA,NA,NA,NA,NA
47582,2021-07-03,25.8,32.1,22.3,18.5,65.2,"SE",13.3,1009.1,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-07-02,25.7,31.6,21.2,17.6,62.1,"ESE",20.4,1011,0,20,NA,NA,NA,NA,NA,NA
47582,2021-07-01,25.3,30.5,21.4,15.2,53.7,"ESE",20.7,1011.5,0,20,NA,NA,NA,NA,NA,NA
47582,2021-06-30,23.7,28.8,19.1,15.1,59.5,"SE",17.3,1008.7,0,20,NA,NA,NA,NA,NA,NA
47582,2021-06-29,24.4,28,22.6,16.8,63,"SE",15.2,1005,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-06-28,24.9,30.6,21.5,18.5,68.9,"WSW",10.3,1006.7,0,20,NA,NA,NA,NA,NA,NA
47582,2021-06-27,23.5,29.5,18.9,16.9,67.7,"NNW",9.6,1012,NA,19.9,NA,NA,NA,NA,NA,NA
47582,2021-06-26,21.3,26.3,16.7,15.9,73.1,"WNW",9.6,1013.4,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-06-25,20.9,25,17.6,15.9,74.1,"NW",9.5,1013.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-06-24,19.9,23.8,17.9,17.2,85.4,"SSE",11,1012.3,1,19.2,NA,NA,NA,NA,NA,NA
47582,2021-06-23,21.3,27.6,18.9,18.1,85.5,"SE",11.9,1010.5,6,17.9,NA,NA,NA,NA,NA,NA
47582,2021-06-22,20.4,26.2,16.1,15.2,76,"ESE",10.4,1006.9,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-06-21,18.9,24.2,17.2,14.2,74.5,"W",14.2,1004.4,0.5,19.4,NA,NA,NA,NA,NA,NA
47582,2021-06-20,19.9,23.7,16.3,17.1,85.4,"S",13.7,999.6,15,17.5,NA,NA,NA,NA,NA,NA
47582,2021-06-19,21.2,24.8,19.1,17,77.3,"SE",12.4,1002.2,NA,19.8,NA,NA,NA,NA,NA,NA
47582,2021-06-18,22.5,28.1,18.7,16.5,70.2,"W",12.9,1005,0,20,NA,NA,NA,NA,NA,NA
47582,2021-06-17,23.4,28.1,18.6,15.6,62.9,"SE",17.3,1006.9,0,20,NA,NA,NA,NA,NA,NA
47582,2021-06-16,21.2,27.7,16.6,16.6,76.2,"WNW",11,1007.2,0,19.8,NA,NA,NA,NA,NA,NA
47582,2021-06-15,20.3,26.7,17.9,16.7,82.1,"NW",10.1,1007.5,NA,18.7,NA,NA,NA,NA,NA,NA
47582,2021-06-14,21.1,26.4,16.6,18,84.3,"NNW",11.4,1009.2,0,13.7,NA,NA,NA,NA,NA,NA
47582,2021-06-13,22.1,25.2,20,17.8,77.2,"SW",9.3,1013.9,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-06-12,22.3,32.4,19.2,15.6,67,"SSE",10.3,1016.2,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-06-11,24,31.7,18.8,15.3,61.1,"ESE",14.4,1017.3,0,19.4,NA,NA,NA,NA,NA,NA
47582,2021-06-10,19.4,26.2,14,14.5,77.7,"SW",9.3,1019.2,0,17.2,NA,NA,NA,NA,NA,NA
47582,2021-06-09,18.2,21.2,15.4,15.4,84.6,"WSW",9.2,1017.1,0,14.6,NA,NA,NA,NA,NA,NA
47582,2021-06-08,18.4,22.1,15.4,16,86.7,"SSW",9.8,1014.5,3,9.9,NA,NA,NA,NA,NA,NA
47582,2021-06-07,19.4,26.3,17.2,16.2,83.1,"SW",13,1012.9,NA,11,NA,NA,NA,NA,NA,NA
47582,2021-06-06,19.1,25.7,13.6,10.9,62.3,"S",13.9,1006.3,0,20,NA,NA,NA,NA,NA,NA
47582,2021-06-05,16,21.7,12.2,13.7,87.6,"SSW",11,1002.5,11,18.1,NA,NA,NA,NA,NA,NA
47582,2021-06-04,21.6,31,18.3,15.3,71.8,"SE",26.3,1002.8,41,14.9,NA,NA,NA,NA,NA,NA
47582,2021-06-03,20.5,28.8,14.4,13.3,65.3,"SE",9,1015.4,0,19.7,NA,NA,NA,NA,NA,NA
47582,2021-06-02,18.1,23.4,14.8,12.8,71.7,"SW",10.8,1017.4,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-06-01,14.1,18.4,10.3,10.1,77.7,"NW",11.3,1017,0,20,NA,NA,NA,NA,NA,NA
47582,2021-05-31,14.8,17.2,13.2,10.7,76.9,"NW",12.3,1013.2,5,20,NA,NA,NA,NA,NA,NA
47582,2021-05-30,15.7,19.4,13.8,12.4,81.4,"WSW",22.7,1006.9,2,18.2,NA,NA,NA,NA,NA,NA
47582,2021-05-29,17.4,19.1,14.5,13,75.8,"SSE",18.1,1001.4,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-05-28,15.9,18.8,14.5,14.3,90.4,"SW",16.6,1001.9,19,13.8,NA,NA,NA,NA,NA,NA
47582,2021-05-27,14.7,18.7,11.4,11.1,80,"SSE",13.5,1009.4,NA,19.9,NA,NA,NA,NA,NA,NA
47582,2021-05-26,14.6,18.9,10.6,11,80.2,"WSW",13,1006.2,7,17.9,NA,NA,NA,NA,NA,NA
47582,2021-05-25,17,19.7,15.1,14.5,86,"SW",14.4,1004.5,10,15,NA,NA,NA,NA,NA,NA
47582,2021-05-24,15.5,18.9,13.9,13.6,89.1,"SW",12.6,1008.2,2.5,16,NA,NA,NA,NA,NA,NA
47582,2021-05-23,15.6,20.6,14.6,14.2,92.1,"S",13,1005.3,10,11.5,NA,NA,NA,NA,NA,NA
47582,2021-05-22,17.6,20.1,16.3,15.6,88.3,"S",12.4,1004.5,9,17.6,NA,NA,NA,NA,NA,NA
47582,2021-05-21,18.2,22.2,15.5,14.5,80.7,"ESE",18.7,1007,30,13.9,NA,NA,NA,NA,NA,NA
47582,2021-05-20,16.3,21.6,14.1,13.8,86.1,"WSW",11,1014.1,2,17.1,NA,NA,NA,NA,NA,NA
47582,2021-05-19,16.2,20.4,14,13.6,83.5,"SSW",10.6,1011.4,0.5,17.4,NA,NA,NA,NA,NA,NA
47582,2021-05-18,15.5,19.9,13.8,13.1,86.7,"WSW",10.7,1008.9,2.5,14.7,NA,NA,NA,NA,NA,NA
47582,2021-05-17,18,25.5,14.5,17.3,97.2,"S",18,1002,85,3.6,NA,NA,NA,NA,NA,NA
47582,2021-05-16,21.6,29,18.4,10.8,52.9,"SE",23.6,1011.7,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-05-15,17.8,28.4,10.7,8.9,63.1,"ESE",14.8,1016.3,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-05-14,18.2,24.2,14.9,12.3,70.1,"NNW",11.7,1013.2,1,19.5,NA,NA,NA,NA,NA,NA
47582,2021-05-13,17.3,23.4,11.2,7.6,53.4,"ESE",16.5,1016.6,0,20,NA,NA,NA,NA,NA,NA
47582,2021-05-12,13.5,20.6,8.9,8.2,71.6,"W",10.8,1020.2,0,19.8,NA,NA,NA,NA,NA,NA
47582,2021-05-11,12.5,15.3,10.3,8.1,74.7,"W",14.4,1014.6,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-05-10,13.3,17.5,10.1,9.2,77,"WSW",27.8,1006.9,3,16.5,NA,NA,NA,NA,NA,NA
47582,2021-05-09,14.6,19.4,10.4,8.9,69.3,"SSW",18.2,1002.9,NA,9.8,NA,NA,NA,NA,NA,NA
47582,2021-05-08,17.6,25,13.6,9.7,64,"SW",14.9,1005.4,2,15.5,NA,NA,NA,NA,NA,NA
47582,2021-05-07,14.8,24.2,8.8,6.9,61.7,"SSE",13.4,1014.4,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-05-06,14.3,21.4,12.3,11.6,84.5,"SSW",20.7,1015.5,4,16.1,NA,NA,NA,NA,NA,NA
47582,2021-05-05,14.5,21.3,10.4,8.6,69.5,"SSE",14.8,1014.1,NA,19.5,NA,NA,NA,NA,NA,NA
47582,2021-05-04,12.8,15.9,11,9.6,81.1,"WSW",23.9,1014.6,0,17.2,NA,NA,NA,NA,NA,NA
47582,2021-05-03,10.3,13.9,6.7,5.6,73.1,"WNW",28.7,1007.6,1,17.5,NA,NA,NA,NA,NA,NA
47582,2021-05-02,11.6,16.5,10.1,9.3,86.5,"SSE",15.5,999.7,21,16.5,NA,NA,NA,NA,NA,NA
47582,2021-05-01,11.4,15.9,7.6,6.3,73.1,"NNW",8.9,1007.5,1,19.2,NA,NA,NA,NA,NA,NA
47582,2021-04-30,11.1,16.4,8.5,9.1,88.8,"WNW",14.7,1002,14,13.1,NA,NA,NA,NA,NA,NA
47582,2021-04-29,13.6,16.3,12.1,11.8,89.6,"S",11.8,1014.8,8.5,12.7,NA,NA,NA,NA,NA,NA
47582,2021-04-28,10.1,16.1,4.2,2.5,60.7,"SE",10.5,1019.6,0.5,20,NA,NA,NA,NA,NA,NA
47582,2021-04-27,7.2,14.3,1,-0.1,60.9,"NW",12.3,1023.8,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-26,8.3,13.2,5.1,-0.9,53.3,"NW",22.9,1018.9,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-04-25,11.4,17.8,9,7.7,80.1,"WNW",13.6,1015.1,1.5,19.4,NA,NA,NA,NA,NA,NA
47582,2021-04-24,11.2,17.5,5.2,4.6,66.4,"N",10.9,1021.5,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-23,9.9,15.7,4.1,5,75,"WNW",12.3,1023.2,0,17.5,NA,NA,NA,NA,NA,NA
47582,2021-04-22,9.8,14.9,4.3,4.4,70.8,"WNW",14.1,1021.4,0,19,NA,NA,NA,NA,NA,NA
47582,2021-04-21,10.7,14.9,6.2,3.2,60.7,"W",21.7,1019.6,0,19.8,NA,NA,NA,NA,NA,NA
47582,2021-04-20,12.4,14.4,11.2,9.3,82.2,"SW",21.9,1011.9,0,11.9,NA,NA,NA,NA,NA,NA
47582,2021-04-19,10.1,13.6,8.1,7.2,82.6,"W",32.7,1000.1,6,10.9,NA,NA,NA,NA,NA,NA
47582,2021-04-18,11.4,14.4,8,9.6,89.4,"S",22.9,1001.3,31,11.1,NA,NA,NA,NA,NA,NA
47582,2021-04-17,14.3,19.2,12.6,7.6,66.2,"ESE",19.6,1019.6,5,17.9,NA,NA,NA,NA,NA,NA
47582,2021-04-16,9.3,18.5,2.6,1.2,59.5,"SE",16.4,1024.2,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-15,6.3,11.4,1.3,-1,60.3,"WNW",15.8,1018.6,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-04-14,10.5,20.1,7,7.6,84.7,"W",15.3,1010.1,22.5,11.1,NA,NA,NA,NA,NA,NA
47582,2021-04-13,14.9,19.3,12.1,4.8,51.8,"SE",19.7,1018.9,0.5,19.5,NA,NA,NA,NA,NA,NA
47582,2021-04-12,9.3,18,2.9,1,59.7,"SSE",12.5,1032.3,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-11,5.6,11.6,-0.1,-0.7,65.8,"SW",10.7,1035,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-10,4.9,9.7,2.1,0,72.9,"NW",13.7,1029.2,3.5,19.4,NA,NA,NA,NA,NA,NA
47582,2021-04-09,5.9,10,2,-4.6,48,"W",26.3,1018,NA,19.7,NA,NA,NA,NA,NA,NA
47582,2021-04-08,8.5,14.4,5.2,-1.3,51.9,"WNW",18.2,1015.6,0,19.8,NA,NA,NA,NA,NA,NA
47582,2021-04-07,9.3,14.4,4.4,-1.9,47.4,"SSE",17.1,1015.8,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-04-06,8.3,14.2,3.7,0.3,62.8,"ESE",13.5,1020.3,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-05,10.5,13.8,7.8,8.2,86.9,"NW",15.4,1011.2,21,12.2,NA,NA,NA,NA,NA,NA
47582,2021-04-04,14.3,20,11.3,8.9,72.3,"SE",8.8,1013.1,4,17.2,NA,NA,NA,NA,NA,NA
47582,2021-04-03,15.3,20,12.2,5.1,51.8,"SE",18.1,1022.9,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-02,9.8,19.3,2.9,1.9,62.1,"ESE",12.5,1027.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-04-01,9,14.2,3.9,4,73.4,"W",11,1020.2,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-03-31,12,15.7,8.4,4.2,61.3,"W",9.5,1012.5,NA,15.9,NA,NA,NA,NA,NA,NA
47582,2021-04-01,9,14.2,3.9,4,73.4,"W",11,1020.2,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-03-31,12,15.7,8.4,4.2,61.3,"W",9.5,1012.5,NA,15.9,NA,NA,NA,NA,NA,NA
47582,2021-03-30,11.6,17.6,7.8,7.9,81.8,"SSW",12.9,1008.2,NA,7.6,NA,NA,NA,NA,NA,NA
47582,2021-03-29,13.1,16.4,11.4,11.3,89.2,"SSE",17.4,1004.5,12,16,NA,NA,NA,NA,NA,NA
47582,2021-03-28,10.3,15.5,6.7,3,60.3,"ESE",16.6,1016,2,19,NA,NA,NA,NA,NA,NA
47582,2021-03-27,7.7,11.8,3.7,2.5,71,"WNW",10.9,1022.7,NA,18,NA,NA,NA,NA,NA,NA
47582,2021-03-26,10.1,15.5,8.1,7.1,83.2,"W",14.7,1015.6,4,13.5,NA,NA,NA,NA,NA,NA
47582,2021-03-25,10.6,15.6,6.9,4.5,68,"SSE",11.6,1020.7,NA,19.1,NA,NA,NA,NA,NA,NA
47582,2021-03-24,9.3,15,5.7,1.1,56.7,"S",17.3,1021.7,0,20,NA,NA,NA,NA,NA,NA
47582,2021-03-23,6.4,10.1,3.7,-3.1,52.5,"W",22.5,1016.9,4,19.1,NA,NA,NA,NA,NA,NA
47582,2021-03-22,8.1,11.9,4.4,3.9,76.6,"W",29,1005.1,34,14.7,NA,NA,NA,NA,NA,NA
47582,2021-03-21,10,14.3,7.7,6.3,80.4,"ESE",17.8,1009.8,21,14.5,NA,NA,NA,NA,NA,NA
47582,2021-03-20,5.1,13.9,-1.2,-3,60.5,"ESE",10.9,1023,0,20,NA,NA,NA,NA,NA,NA
47582,2021-03-19,5.9,9.6,3.6,-1.2,60.9,"WNW",11.6,1022.1,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-03-18,5.1,7.3,4.4,-1.9,60.5,"W",18.5,1019.7,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-03-17,6,9.9,4.5,-1.2,61.1,"W",27.9,1011.6,1,15.8,NA,NA,NA,NA,NA,NA
47582,2021-03-16,5.9,11,2.5,3,83,"SE",11.6,1012.8,8,18,NA,NA,NA,NA,NA,NA
47582,2021-03-15,7.2,10.3,4.2,3.4,77.4,"W",14.5,1013.7,7.5,16.7,NA,NA,NA,NA,NA,NA
47582,2021-03-14,6,10.5,4.8,5,93.2,"NNW",11.7,1007,35,10.6,NA,NA,NA,NA,NA,NA
47582,2021-03-13,6.3,11.3,1,2.9,80.3,"ESE",9.9,1020.2,4,16.5,NA,NA,NA,NA,NA,NA
47582,2021-03-12,4.9,10.9,0.1,0,72.1,"SSE",10.2,1026.4,0,20,NA,NA,NA,NA,NA,NA
47582,2021-03-11,4.9,8.7,3.1,-3.6,53.8,"W",16.9,1028.4,NA,19.7,NA,NA,NA,NA,NA,NA
47582,2021-03-10,4.1,8.5,-0.2,-1.9,66.7,"WNW",17.5,1020.2,2,18.6,NA,NA,NA,NA,NA,NA
47582,2021-03-09,2.6,7.9,-1.9,-4,63.2,"E",9.2,1027.1,0,20,NA,NA,NA,NA,NA,NA
47582,2021-03-08,0.3,6.2,-3.3,-5.1,68,"SE",10.3,1027.9,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-03-07,0.4,3.6,-1,-7.9,54.3,"NW",16,1029.6,NA,20,NA,NA,NA,NA,NA,NA
47582,2021-03-06,6.9,15.7,0.8,1.9,74.1,"NNW",16.7,1020.1,5,15.9,NA,NA,NA,NA,NA,NA
47582,2021-03-05,9.1,15,5.6,0.2,54.6,"SE",14.2,1024.6,0,20,NA,NA,NA,NA,NA,NA
