"station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","WindkmhGust","PreselevHp","SunD1h","SnowDepcm"
47108,2021-09-30,19.2,25.8,16,17.4,89.8,"NNW",5.7,1009,0,3.5,4.8,17.3,NA,NA,NA,NA
47108,2021-09-29,21.1,24,20.1,18.9,88.6,"ENE",6.9,1008.9,18,7.8,6.7,12.5,NA,NA,NA,NA
47108,2021-09-28,21.7,25,19.6,15.9,70.4,"ENE",8.1,1014,0,7.4,5.1,20,NA,NA,NA,NA
47108,2021-09-27,22.2,27.3,18.7,14.3,61.6,"ENE",9.3,1017.5,0,5.9,4.7,20,NA,NA,NA,NA
47108,2021-09-26,21.9,26.6,18.4,15.8,68.9,"ENE",8.6,1021.8,0,6.1,4.3,20,NA,NA,NA,NA
47108,2021-09-25,21.8,26.9,18.7,15.5,68.5,"NE",9,1023.2,0,4.8,3.1,20,NA,NA,NA,NA
47108,2021-09-24,21.3,26.8,16.7,14.7,67.6,"N",7.8,1020.4,0,2.8,2.6,20,NA,NA,NA,NA
47108,2021-09-23,20.4,24.8,16.9,14.6,70.4,"W",10.4,1013.4,0,2.5,4.6,20,NA,NA,NA,NA
47108,2021-09-22,20.9,26.1,16.8,17.1,80.9,"W",11.6,1006.1,NA,4.8,5.1,17.5,NA,NA,NA,NA
47108,2021-09-21,23.3,28.4,20.6,18.5,77.1,"SE",10.4,1006,NA,6.8,5.7,15.5,NA,NA,NA,NA
47108,2021-09-20,23.2,28,19,15.2,62.3,"ENE",8.3,1013.6,0,3.8,2.8,20,NA,NA,NA,NA
47108,2021-09-19,24.4,29.8,21.1,17.4,66.4,"NNE",6.5,1015.6,0,4.7,4.8,20,NA,NA,NA,NA
47108,2021-09-18,23.5,29.3,19,15.1,61,"NE",7.9,1011.8,0,1.7,1.2,20,NA,NA,NA,NA
47108,2021-09-17,23.4,27.9,20.5,15.8,63.4,"NE",9.5,1009.9,0,5.8,3.3,20,NA,NA,NA,NA
47108,2021-09-16,22.9,28.9,18,13.9,58.3,"ENE",12,1014.7,0,1.8,0.2,19.5,NA,NA,NA,NA
47108,2021-09-15,24.6,29.5,19.5,15.3,57.5,"ENE",11.7,1015.5,0,0.7,1.4,20,NA,NA,NA,NA
47108,2021-09-14,24.9,30.2,20,17.5,65.6,"ENE",8.7,1015.7,0,4.4,1.1,20,NA,NA,NA,NA
47108,2021-09-13,24.6,30.2,20.8,17.4,66,"NE",8.4,1015.1,0,3.8,0.3,20,NA,NA,NA,NA
47108,2021-09-12,24,29.5,19.2,17.2,66.9,"NW",7.2,1012.1,0,1.4,2.5,20,NA,NA,NA,NA
47108,2021-09-11,23.9,29.3,19.9,18.9,75.8,"W",6.3,1012.9,0,2.2,3.3,16.9,NA,NA,NA,NA
47108,2021-09-10,23.9,29.1,19.5,18.8,74.7,"WNW",6.5,1013,0,4.8,2.2,18.2,NA,NA,NA,NA
47108,2021-09-09,22.8,28.4,19.1,18.5,78.3,"WNW",5.9,1012.9,NA,2.8,2.5,18.2,NA,NA,NA,NA
47108,2021-09-08,21.1,26.1,19,19.3,89.9,"NW",5.9,1008.1,NA,6.7,7.2,11.6,NA,NA,NA,NA
47108,2021-09-07,20,26.4,17.6,18,90.2,"ENE",10.1,1011.2,37,8,7,9.4,NA,NA,NA,NA
47108,2021-09-06,23.4,27.3,20.7,15.3,60.7,"ENE",13.2,1018,0,5.9,2.8,20,NA,NA,NA,NA
47108,2021-09-05,23.3,28.6,19.4,14.3,57.9,"ENE",10.8,1017.1,0,4.6,1.4,20,NA,NA,NA,NA
47108,2021-09-04,23.6,29.2,18.5,14.2,56.9,"ENE",9,1012.7,0,2.5,0.8,20,NA,NA,NA,NA
47108,2021-09-03,24.1,28.8,20.6,17.5,67.8,"ENE",7.8,1008.8,0,4.1,4.1,20,NA,NA,NA,NA
47108,2021-09-02,22.8,26.7,20.7,17.5,72.2,"NE",8.7,1010.2,NA,6.2,7.6,20,NA,NA,NA,NA
47108,2021-09-01,19.5,23.4,18.1,18.3,92.8,"NE",12,1010.5,615,7.9,7.3,14.3,NA,NA,NA,NA
47108,2021-08-31,23.4,27.6,19.9,19.8,82,"NNE",5.9,1015.8,30.1,7,5,12.9,NA,NA,NA,NA
47108,2021-08-30,23.8,27.4,21.2,19.9,79.6,"WNW",5.7,1015.1,0,6.9,4.7,18.5,NA,NA,NA,NA
47108,2021-08-29,24.1,27.9,21.9,20.5,81.2,"W",7.1,1013.6,0,7.5,4.3,15.3,NA,NA,NA,NA
47108,2021-08-28,21.9,27.9,19.7,19.3,85.3,"NNW",5.6,1014,0,6.8,3.8,16.1,NA,NA,NA,NA
47108,2021-08-27,24.9,27.7,21.9,21.5,82.4,"SW",6.6,1012.6,7.9,7.6,5.7,13.9,NA,NA,NA,NA
47108,2021-08-26,24.9,27.7,22.9,21.9,83.6,"SSE",7.7,1009.6,0,5.5,4.6,16.8,NA,NA,NA,NA
47108,2021-08-25,24.5,27.2,23.4,22.8,90.5,"SSW",9,1003.3,NA,7.9,6.3,17.2,NA,NA,NA,NA
47108,2021-08-24,22.3,25.9,21.1,21.2,93.6,"ENE",9.6,1001.7,79.8,7.8,6.5,16.2,NA,NA,NA,NA
47108,2021-08-23,23.7,27,21.8,20.5,83.3,"NE",7.1,1009.8,2,7.5,3.4,14.2,NA,NA,NA,NA
47108,2021-08-22,24.1,26.6,22.4,21.5,85.9,"SW",9.8,1004.8,NA,6.5,5.6,19,NA,NA,NA,NA
47108,2021-08-21,25.5,30.3,21.4,20.6,76.6,"E",9,1006.1,0,7,4.2,16.8,NA,NA,NA,NA
47108,2021-08-20,26.8,31,22.6,17.9,59.5,"E",8.3,1011.6,0,4.5,4.1,19.6,NA,NA,NA,NA
47108,2021-08-19,25.3,31,21,16.8,60.1,"ENE",11.3,1010.9,NA,2.4,2.7,20,NA,NA,NA,NA
47108,2021-08-18,24.1,30.5,20.6,19,75.3,"NE",8.9,1009.8,NA,6.2,6,17.9,NA,NA,NA,NA
47108,2021-08-17,27.4,32.8,23,18.3,58.8,"ENE",9.5,1011.4,0,4.3,4,19.9,NA,NA,NA,NA
47108,2021-08-16,27.5,32.4,22.5,18.3,58.5,"ENE",8.4,1014.2,0,1.8,2.4,20,NA,NA,NA,NA
47108,2021-08-15,26.1,31.8,21.7,17.9,61.7,"ENE",10.4,1011.5,0,2.2,2.9,20,NA,NA,NA,NA
47108,2021-08-14,26.7,30.2,23.4,19.7,66,"NE",9.2,1006.4,0,7.1,1.8,20,NA,NA,NA,NA
47108,2021-08-13,26,31.1,23.4,19.8,69.9,"NE",7.2,1007.2,NA,5.9,2.1,19.4,NA,NA,NA,NA
47108,2021-08-12,27.8,31.6,24.1,21.2,68.3,"N",7.8,1009.8,0,3.5,1,19.3,NA,NA,NA,NA
47108,2021-08-11,27.2,32.2,24.1,20.7,69,"NNW",7.1,1009.3,0,5.1,3.6,19.9,NA,NA,NA,NA
47108,2021-08-10,28.5,33.6,24.3,19.6,59.7,"ENE",9.6,1005.3,0,5.1,4.3,20,NA,NA,NA,NA
47108,2021-08-09,26.5,33.3,23.3,20.8,72.5,"NNE",7.1,1002.8,NA,4.4,3.8,19.6,NA,NA,NA,NA
47108,2021-08-08,28.4,32.3,24.4,21.5,67.3,"N",7.2,1002.9,0,5.2,1.4,20,NA,NA,NA,NA
47108,2021-08-07,27.1,32.2,23.4,20.5,67.7,"W",6.9,1003.2,0,4.5,3.1,20,NA,NA,NA,NA
47108,2021-08-06,29.2,33.7,26.2,22.5,68.6,"WNW",8.9,1004.1,0,4.2,3.9,20,NA,NA,NA,NA
47108,2021-08-05,28.9,33.5,25.6,22.3,68.5,"W",6.9,1007.2,0,4,4,20,NA,NA,NA,NA
47108,2021-08-04,29,32.6,26.3,23.2,71.7,"SSW",7.5,1008.6,0,5.6,4.2,20,NA,NA,NA,NA
47108,2021-08-03,27.1,31.3,24.1,23.1,79.3,"ENE",5.3,1005.7,0,4.6,4.5,20,NA,NA,NA,NA
47108,2021-08-02,26.3,28.5,25,23.5,84.6,"S",6.4,1002.3,NA,7.8,4.9,17.8,NA,NA,NA,NA
47108,2021-08-01,28.9,34.3,26.8,22.8,72.2,"WNW",5.9,1000.2,6,6.6,2.6,19,NA,NA,NA,NA
47108,2021-07-31,30.5,35.4,26.8,23.6,68.5,"SSW",9.9,999.8,0,6.1,6.9,18.4,NA,NA,NA,NA
47108,2021-07-30,29.6,34.8,25.8,22.1,64.8,"SSW",7.7,1000.5,0,4.1,2.2,20,NA,NA,NA,NA
47108,2021-07-29,29.9,34.7,27,23.9,71.5,"WSW",5.4,1001.7,0,5.2,1.8,18,NA,NA,NA,NA
47108,2021-07-28,31,35.7,27.1,23,63.6,"WNW",9,1002.2,0,3.1,4.1,20,NA,NA,NA,NA
47108,2021-07-27,31.4,35.4,27.8,21.6,57,"NNE",7.2,1002.9,0,2.4,2.7,20,NA,NA,NA,NA
47108,2021-07-26,31.6,35.9,27.4,21.1,54.9,"SE",8.6,1004.7,0,2.1,2.7,20,NA,NA,NA,NA
47108,2021-07-25,31.7,36.5,27.2,21,54.8,"ESE",7.2,1006.5,0,2.6,0,20,NA,NA,NA,NA
47108,2021-07-24,31.5,36.3,26.9,22.4,60.5,"ENE",6.3,1008.1,0,3,0.6,20,NA,NA,NA,NA
47108,2021-07-23,31.5,35.9,27.2,22.5,59.8,"SE",5.9,1009.3,0,2.2,1.1,20,NA,NA,NA,NA
47108,2021-07-22,31,35.3,26.5,21.3,58.3,"ENE",8.1,1011.1,0,2.8,0.1,20,NA,NA,NA,NA
47108,2021-07-21,29,34.3,25.3,23.3,74.2,"NNE",5.1,1013.4,0,4.3,2.5,20,NA,NA,NA,NA
47108,2021-07-20,26.2,31.7,23.6,22.7,80,"NE",5.9,1014.2,0,6.5,3.5,20,NA,NA,NA,NA
47108,2021-07-19,28.9,33.1,24.1,22,70.1,"NE",9,1011.9,65,4.8,4.1,17.6,NA,NA,NA,NA
47108,2021-07-18,29.6,33.1,25.7,21.2,61.5,"ESE",9,1011,0,3.8,3.1,20,NA,NA,NA,NA
47108,2021-07-17,28.8,34.2,24.7,21.3,65.7,"ENE",8.6,1012.4,0,4.8,3.6,20,NA,NA,NA,NA
47108,2021-07-16,28.5,34.2,24.2,22.1,69.9,"ENE",7.7,1014.7,0,2.5,3.2,20,NA,NA,NA,NA
47108,2021-07-15,30.1,33.5,26.1,23.8,70.1,"WSW",8.1,1013.1,0,4.1,2.8,20,NA,NA,NA,NA
47108,2021-07-14,29.1,33.1,26.1,23.8,73,"SSE",7.2,1010.9,0,5.5,1.6,20,NA,NA,NA,NA
47108,2021-07-13,29.1,32.5,26.3,23.6,73.4,"ESE",5.9,1009,0,5.5,4,17.6,NA,NA,NA,NA
47108,2021-07-12,26.5,32.2,23.8,23.2,81.1,"NE",5.9,1010,0,4.6,4.5,17.9,NA,NA,NA,NA
47108,2021-07-11,25.9,28.3,24.1,22.9,84.7,"SW",9,1009,0,6.4,7.1,11.9,NA,NA,NA,NA
47108,2021-07-10,25.6,28.6,23.1,21.3,78.1,"SW",9,1006.3,0,5.2,5.1,17.5,NA,NA,NA,NA
47108,2021-07-09,25.6,29.8,23.6,21.3,78.2,"W",6.8,1004.7,0,5.6,6.1,20,NA,NA,NA,NA
47108,2021-07-08,26.4,29.8,23.8,23.2,83.7,"WSW",6.8,1005.2,16,6.6,6.9,9.9,NA,NA,NA,NA
47108,2021-07-07,26.3,30.1,23.9,20.7,72.4,"SW",6.3,1007.4,0,7,4.8,16,NA,NA,NA,NA
47108,2021-07-06,24.6,29.7,21,20.1,76.6,"WNW",6.8,1007.4,0,5.4,2,15.2,NA,NA,NA,NA
47108,2021-07-05,21.7,26.6,20.1,19.3,86.1,"SW",9,1009.5,0,7.5,7.2,18.1,NA,NA,NA,NA
47108,2021-07-04,21.4,25.7,19.8,20.9,98.1,"ENE",9.5,1002.1,81,8,7.4,6.8,NA,NA,NA,NA
47108,2021-07-03,26.1,31.8,22.3,18.4,65,"NE",10.4,1008.3,0,4.8,2.3,20,NA,NA,NA,NA
47108,2021-07-02,26.8,31.3,23.6,20,67.1,"NE",8.1,1007.3,0,4,1.1,20,NA,NA,NA,NA
47108,2021-07-01,25.5,30.5,21.4,19.8,71.4,"NE",5.9,1006.5,NA,1.9,1.2,16.5,NA,NA,NA,NA
47108,2021-06-30,23.4,28.4,21,20.1,82.8,"NW",6.3,1006.6,NA,6.6,2.2,10.8,NA,NA,NA,NA
47108,2021-06-29,24.2,28.2,21.3,19.3,75.2,"ENE",7.7,1004.8,0,5,4.5,20,NA,NA,NA,NA
47108,2021-06-28,24.3,30.4,21,19.2,75.6,"NE",7.7,1005.5,NA,6.8,5.5,19.9,NA,NA,NA,NA
47108,2021-06-27,23.8,30.4,19.8,18.2,71.6,"NE",8.1,1008.6,0,3,3.2,20,NA,NA,NA,NA
47108,2021-06-26,23.5,29.5,19.9,18.7,76.4,"WNW",7.2,1010.4,NA,6.6,4,16.5,NA,NA,NA,NA
47108,2021-06-25,23.7,29.1,19.5,17.3,68.4,"SW",6.8,1010.7,0,2.2,2.2,13.1,NA,NA,NA,NA
47108,2021-06-24,22.5,27.8,18.5,17.1,73.3,"ENE",8.1,1011.2,NA,2.5,3.5,20,NA,NA,NA,NA
47108,2021-06-23,22.5,27.8,18.8,16.2,67.3,"NE",9,1009.4,0,4.4,4.2,20,NA,NA,NA,NA
47108,2021-06-22,23.7,28.5,19.7,15.9,64.1,"NNW",7.2,1006.8,NA,3.5,4.8,20,NA,NA,NA,NA
47108,2021-06-21,23.1,29,19.2,17.8,73.8,"W",10.8,1002.6,0,4.5,4.4,10.5,NA,NA,NA,NA
47108,2021-06-20,23.1,27.7,17.6,16.8,69.3,"WSW",8.6,1000.6,0,1.2,0.8,14.4,NA,NA,NA,NA
47108,2021-06-19,20.8,27.2,17.5,17.6,81.1,"WSW",7.2,1001,0,5.5,6.1,11.3,NA,NA,NA,NA
47108,2021-06-18,21,25,19,18.6,88.6,"SSW",9.9,1002.7,NA,8,7.1,9.8,NA,NA,NA,NA
47108,2021-06-17,23.1,28.9,19.6,15.2,62.9,"ENE",10.4,1006.2,0,5.4,1.9,20,NA,NA,NA,NA
47108,2021-06-16,23.6,28.6,20.3,16.7,65,"NE",11.3,1004.4,0,1.6,2.5,20,NA,NA,NA,NA
47108,2021-06-15,23.9,30.2,21.5,18.8,76.3,"NW",9,1004.5,0,7.2,4.1,13.5,NA,NA,NA,NA
47108,2021-06-14,24.5,30.1,18.9,18.3,69.7,"WSW",7.7,1006.2,0,3.6,0.1,16.8,NA,NA,NA,NA
47108,2021-06-13,25.4,30.2,20.9,19.7,72.5,"W",8.6,1009.3,0,3.2,0.7,19.6,NA,NA,NA,NA
47108,2021-06-12,22.4,29.9,18.2,18.5,78.8,"NW",7.2,1012.1,0,3.5,3,15.5,NA,NA,NA,NA
47108,2021-06-11,22.7,29.8,19.9,19,82.9,"SW",9,1008.8,NA,7.5,6.5,14.2,NA,NA,NA,NA
47108,2021-06-10,26.6,31.6,22.2,17.4,59.1,"ENE",8.1,1012.2,0,5,2.4,19.5,NA,NA,NA,NA
47108,2021-06-09,24.4,31.3,19.5,17.4,66.7,"NNE",5,1014.7,0,2.4,0.7,17.2,NA,NA,NA,NA
47108,2021-06-08,22.3,29.3,18.8,16.2,68,"NE",6.8,1014.9,0,5.9,2.8,17.8,NA,NA,NA,NA
47108,2021-06-07,22.4,28.2,19.4,16.1,70.1,"S",7.7,1011.6,NA,3.8,4.5,20,NA,NA,NA,NA
47108,2021-06-06,21.9,27.7,18.4,15.9,69.5,"SSW",10.4,1003.9,0,2.9,4.3,12.8,NA,NA,NA,NA
47108,2021-06-05,20.1,25.3,17,13,64.3,"SSW",12.6,1000.7,0,2.4,5.2,18.2,NA,NA,NA,NA
47108,2021-06-04,16.9,23,13.3,13.2,80,"WSW",10.8,1001.5,NA,5.2,5.8,17.1,NA,NA,NA,NA
47108,2021-06-03,22.9,29.5,19.5,15.8,68.6,"W",6.8,1007.8,3,5.9,3.6,18.1,NA,NA,NA,NA
47108,2021-06-02,21.6,29.5,16.6,15.7,70.3,"WNW",6.8,1013.5,0,3.5,0.7,13.4,NA,NA,NA,NA
47108,2021-06-01,20.5,23.5,15.9,15.5,73.8,"NNE",9,1013.1,0,5.8,3.6,19.5,NA,NA,NA,NA
47108,2021-05-31,19.7,25.5,16.5,15.3,79.4,"E",7.2,1009.6,NA,6.9,5.9,14,NA,NA,NA,NA
47108,2021-05-30,15.5,25.5,10.8,11.4,77.1,"ENE",7.7,1009.2,0,2.1,4.7,17.5,NA,NA,NA,NA
47108,2021-05-29,16.5,19,13.3,12.2,76.8,"WSW",10.4,1003.1,0.7,4.6,4.4,19.6,NA,NA,NA,NA
47108,2021-05-28,14.8,19,12.4,12.7,87.3,"E",8.6,1002.1,NA,5.4,6.8,10.1,NA,NA,NA,NA
47108,2021-05-27,17.8,22.9,14.5,11.4,70.7,"SSW",10.8,1002.1,NA,7,5.8,15.1,NA,NA,NA,NA
47108,2021-05-26,16.2,22.9,11.5,8.4,62,"SSW",9.5,1008.6,0,3.4,2.2,19.1,NA,NA,NA,NA
47108,2021-05-25,17,24.5,11.9,10.6,70.6,"WSW",13.1,1006.8,NA,4.1,6.8,11.5,NA,NA,NA,NA
47108,2021-05-24,19.8,24.5,16.4,11.6,61,"W",10.8,1008.5,0,5.2,4.3,18.1,NA,NA,NA,NA
47108,2021-05-23,19.3,24.5,14.3,12.5,66.3,"W",6.8,1011.1,0,2.6,0,15,NA,NA,NA,NA
47108,2021-05-22,17.3,23.5,13.8,12.8,75,"W",9,1009.9,0,3.8,4.2,16.9,NA,NA,NA,NA
47108,2021-05-21,16.7,22.7,14.2,13.3,83.4,"N",8.1,1003.2,7.4,8,7.1,13.9,NA,NA,NA,NA
47108,2021-05-20,20.5,26.6,16.4,8.9,48.7,"NNE",7.2,1008.7,0,6.6,2.1,20,NA,NA,NA,NA
47108,2021-05-19,18.6,26.4,12.4,8.9,55,"W",8.1,1011.5,0,0.4,0.5,20,NA,NA,NA,NA
47108,2021-05-18,16.3,24,13.6,14.1,85.2,"NNW",5,1009.9,0,5.6,3.4,14.9,NA,NA,NA,NA
47108,2021-05-17,15.6,18.5,14.2,14.6,94.6,"NE",7.2,1004.1,37,8,7.4,13.6,NA,NA,NA,NA
47108,2021-05-16,20.5,22,18.5,19.6,96.4,"NE",7.2,1002.2,42,8,7.9,4.8,NA,NA,NA,NA
47108,2021-05-15,24.4,30.8,20.9,16.8,65.8,"SW",6.3,1007.9,6,7.2,3.2,12.6,NA,NA,NA,NA
47108,2021-05-14,23.4,30.3,18,14.3,59,"W",6.3,1011.1,0,3.2,0,19,NA,NA,NA,NA
47108,2021-05-13,22.8,29.5,16.6,11.4,50.2,"NW",6.3,1011,0,0,NA,19.9,NA,NA,NA,NA
47108,2021-05-12,21.1,27,16.9,5.1,35.3,"E",9.5,1012.5,0,5.2,2.4,20,NA,NA,NA,NA
47108,2021-05-11,14.9,25.5,9.4,7.3,62,"ENE",9.5,1013.5,0,5.2,2.1,20,NA,NA,NA,NA
47108,2021-05-10,14.8,21.8,11.7,5.8,58.3,"WSW",7.2,1012.3,0,4.9,5.2,19.8,NA,NA,NA,NA
47108,2021-05-09,15.1,21,10,6.5,60.6,"WSW",14,1006.9,NA,0.9,NA,15.5,NA,NA,NA,NA
47108,2021-05-08,13.6,20.5,8.9,6.9,65.7,"SSW",12.2,1005.8,NA,0,NA,5.8,NA,NA,NA,NA
47108,2021-05-07,16.5,23.1,13.3,3.9,45.6,"S",12.2,1008.1,0,4.4,3.7,16.7,NA,NA,NA,NA
47108,2021-05-06,14.1,22.2,7.9,4.2,53.1,"SSW",10.4,1016.8,0,1.9,0,20,NA,NA,NA,NA
47108,2021-05-05,14.3,18,10.3,10.6,80.9,"WSW",11.3,1008.1,NA,5.1,5.4,13.8,NA,NA,NA,NA
47108,2021-05-04,14.1,20.3,11.4,6.7,64.3,"NE",8.1,1013.8,4.2,7,3.6,17.5,NA,NA,NA,NA
47108,2021-05-03,13.4,19.8,8.4,5.2,60.7,"SW",9,1018.6,0,0.8,0,18.9,NA,NA,NA,NA
47108,2021-05-02,10.3,18.5,7.3,6.7,77.5,"W",9.9,1012.5,0,4.9,4.4,19.5,NA,NA,NA,NA
47108,2021-05-01,11.4,13.5,9.3,7.2,77.7,"WSW",9.5,1005.4,6.3,7.4,6.2,12.7,NA,NA,NA,NA
47108,2021-04-30,13.1,19.2,8.6,7.1,72.8,"WSW",8.6,1003,NA,7.4,6.1,16,NA,NA,NA,NA
47108,2021-04-29,14.5,19.2,10.9,4,50.5,"NE",7.2,1010.2,0,5.4,4.2,20,NA,NA,NA,NA
47108,2021-04-28,14.9,19.6,11.2,9.4,72.3,"SW",10.8,1016.6,NA,7.2,2.8,11.7,NA,NA,NA,NA
47108,2021-04-27,15.8,20.6,12.5,7.2,58.4,"W",6.3,1019.1,0,5.6,4.1,20,NA,NA,NA,NA
47108,2021-04-26,17.6,23.1,12.3,4.9,44.6,"SSE",7.7,1020.4,0,2.6,3.2,20,NA,NA,NA,NA
47108,2021-04-25,17.7,23.1,12.6,7.8,54.2,"NNE",9.9,1019,0,1.1,2.5,20,NA,NA,NA,NA
47108,2021-04-24,18.6,21.7,15.3,3.4,36.9,"NE",11.3,1019.9,NA,7.9,5.8,20,NA,NA,NA,NA
47108,2021-04-23,20.3,27.5,17,5.6,40.4,"NE",9.9,1018.4,0,7.2,4.8,20,NA,NA,NA,NA
47108,2021-04-22,21.2,28.2,16.1,5.8,38.2,"WSW",10.4,1019.4,0,6.1,4,16.6,NA,NA,NA,NA
47108,2021-04-21,16.5,27.6,10.3,3.9,44.5,"NW",7.7,1021.6,0,3.4,0,19.6,NA,NA,NA,NA
47108,2021-04-20,13.8,21.6,8.1,6.4,63.6,"SW",9.5,1019.4,0,0.2,NA,15.2,NA,NA,NA,NA
47108,2021-04-19,11,19,5.8,4.6,65.6,"SSW",9.9,1016.8,0,0,NA,18.6,NA,NA,NA,NA
47108,2021-04-18,9.5,14.6,5.6,1.6,59.1,"W",11.3,1015.3,0,1.5,2.2,20,NA,NA,NA,NA
47108,2021-04-17,10.2,14.8,6,1.1,54.5,"SW",9.5,1015.8,0,3.4,2,19.9,NA,NA,NA,NA
47108,2021-04-16,12.4,18.3,9.7,4.8,62.7,"SW",9,1015.7,0,5.8,4,17.9,NA,NA,NA,NA
47108,2021-04-15,10,17.8,6.3,3.5,65.8,"SW",9,1019.5,0,2.5,2,15.5,NA,NA,NA,NA
47108,2021-04-14,8.1,13,3.1,-0.5,57.2,"W",11.3,1017.9,0,1.5,2.6,20,NA,NA,NA,NA
47108,2021-04-13,12,17.8,10.7,9.6,86.5,"W",12.2,1010.7,NA,7,7.1,9.8,NA,NA,NA,NA
47108,2021-04-12,16.2,21.8,12.9,4.9,50.2,"E",8.6,1023.3,2,6.8,5.5,18.2,NA,NA,NA,NA
47108,2021-04-11,13.2,21.2,7.5,1.3,47.3,"WNW",7.7,1030.4,0,0.8,NA,20,NA,NA,NA,NA
47108,2021-04-10,13.6,19.6,7.7,1.6,46,"NNE",9.9,1028.7,0,0.5,2,20,NA,NA,NA,NA
47108,2021-04-09,13.1,19.3,7.6,-2.5,34.9,"NNW",10.4,1021.5,0,0.4,1.5,20,NA,NA,NA,NA
47108,2021-04-08,13.7,20.4,7.2,-1.3,37,"NW",11.7,1018.1,0,0,NA,20,NA,NA,NA,NA
47108,2021-04-07,14.1,20.4,8.1,4.1,53.8,"WSW",9,1019.7,NA,0,NA,15,NA,NA,NA,NA
47108,2021-04-06,13.4,19.3,9.4,2,47.5,"WSW",9,1020.5,0,3.8,2.5,20,NA,NA,NA,NA
47108,2021-04-05,11.3,18.4,5.4,0.6,51.4,"NE",9.9,1021.2,0,1,5.5,20,NA,NA,NA,NA
47108,2021-04-04,12.3,15.4,9.5,8.6,80.1,"NE",14,1012.5,NA,6.8,6.9,15.5,NA,NA,NA,NA
47108,2021-04-03,18.1,23,14.4,8.1,58.4,"NE",8.6,1014.9,33,7.8,7.4,15.6,NA,NA,NA,NA
47108,2021-04-02,17.6,24,12.5,1.1,34.3,"ENE",14,1019.4,0,5.2,5.5,20,NA,NA,NA,NA
47108,2021-04-01,17.3,23.2,12,0.4,33.8,"ENE",11.3,1016.2,0,3.9,0,20,NA,NA,NA,NA
47108,2021-03-31,12.5,22.3,5.9,-0.8,42.1,"WSW",7.2,1014,0,1.9,0,20,NA,NA,NA,NA
47108,2021-03-30,9.6,17.8,4.1,-0.3,55.2,"WSW",7.7,1011.4,0,1.1,0,14.4,NA,NA,NA,NA
47108,2021-03-29,9.7,13.5,8.1,5.3,77.9,"WSW",12.2,1006.6,0,6.6,7.3,9.2,NA,NA,NA,NA
47108,2021-03-28,10.2,15,7.7,9.7,97.4,"S",12.2,1002.7,NA,8,NA,3.9,NA,NA,NA,NA
47108,2021-03-27,14.1,20.6,10.2,2.1,48.5,"NE",7.2,1015.4,4,6.2,2.5,13,NA,NA,NA,NA
47108,2021-03-26,10.9,19.8,4.8,4.7,70.5,"W",7.7,1021.8,0,3,3,6.4,NA,NA,NA,NA
47108,2021-03-25,12,18.5,8.4,5.4,65.8,"W",7.2,1020.5,0,2.9,3.5,17.4,NA,NA,NA,NA
47108,2021-03-24,10.5,16.6,5.7,2.1,57.6,"SSW",9.9,1020.3,0,2.2,0,17.8,NA,NA,NA,NA
47108,2021-03-23,7.5,16,2.5,0.8,64.5,"SSW",10.4,1020.9,0,0.2,NA,15.9,NA,NA,NA,NA
47108,2021-03-22,5.3,10.6,1.1,-3.5,54.1,"WSW",14.9,1019.4,0,1.8,4,20,NA,NA,NA,NA
47108,2021-03-21,7.3,9.4,4.6,3.3,78,"W",13.5,1013,0,6.8,6.9,11.2,NA,NA,NA,NA
47108,2021-03-20,13.5,20.2,8.8,4.2,58.7,"SSE",9.5,1014.8,5,6.9,6.4,18,NA,NA,NA,NA
47108,2021-03-19,14.3,19.8,11.4,2.9,46.7,"ENE",8.1,1019,0,6.1,4.5,17.5,NA,NA,NA,NA
47108,2021-03-18,10.3,17.8,5,0.2,50.7,"SSE",7.2,1019.6,0,1.6,0.7,19.5,NA,NA,NA,NA
47108,2021-03-17,7.7,16.7,1.8,-3.8,44.9,"WSW",8.1,1018.5,0,0.4,0,20,NA,NA,NA,NA
47108,2021-03-16,10.5,15.6,5.3,2,61,"WSW",11.3,1014.5,0,4.2,4.8,13.5,NA,NA,NA,NA
47108,2021-03-15,9.6,15.6,5.1,3.5,67.4,"WSW",8.1,1018.5,0,5.4,0,6.2,NA,NA,NA,NA
47108,2021-03-14,9.2,14.4,4.9,3.7,70.1,"WSW",8.1,1020.2,0,3.2,4.5,8.6,NA,NA,NA,NA
47108,2021-03-13,9.1,13.7,4.6,2,62.3,"NNE",9.5,1022.5,0,3,1.4,16.8,NA,NA,NA,NA
47108,2021-03-12,11.5,17.1,8.8,0.2,47.8,"NNW",6.8,1022.1,NA,7.6,6,12.2,NA,NA,NA,NA
47108,2021-03-11,10,17.1,4.7,0.8,56.8,"WSW",6.3,1027.6,0,2.6,0,6.1,NA,NA,NA,NA
47108,2021-03-10,7.2,16.4,1.7,-0.2,63.5,"NNW",7.7,1027.6,NA,0.8,NA,10.9,NA,NA,NA,NA
47108,2021-03-09,7.1,13.3,2.1,-1.7,55.6,"WNW",8.6,1025.7,0,2.5,0,19.9,NA,NA,NA,NA
47108,2021-03-08,6.7,13.3,1.5,0,65.2,"WSW",7.7,1027.3,0,0.1,NA,18.5,NA,NA,NA,NA
